,mean1,sigma1,mean2,sigma2,mean3,sigma3,mean4,sigma4
2008/6/12,0.003463,0.027549273,0.000654,0.029335507,0.000330,0.019158576,0.000715,0.017382226
2008/6/13,0.003463,0.027619638,0.000654,0.028595805,0.000330,0.018661284,0.000715,0.016114085
2008/6/16,0.003463,0.028330197,0.000654,0.029900253,0.000330,0.018824419,0.000715,0.014913367
2008/6/17,0.003463,0.026997341,0.000654,0.029055839,0.000330,0.018445405,0.000715,0.01386933
2008/6/18,0.003463,0.027531356,0.000654,0.030486835,0.000330,0.017977474,0.000715,0.01414414
2008/6/19,0.003463,0.02952687,0.000654,0.031910593,0.000330,0.0171595,0.000715,0.015009368
2008/6/20,0.003463,0.033220454,0.000654,0.036151814,0.000330,0.017707362,0.000715,0.0139491
2008/6/23,0.003463,0.033357742,0.000654,0.035601511,0.000330,0.017638765,0.000715,0.016433188
2008/6/24,0.003463,0.033271742,0.000654,0.034865783,0.000330,0.016857878,0.000715,0.015539064
2008/6/25,0.003463,0.032468723,0.000654,0.034908635,0.000330,0.016434792,0.000715,0.015051999
2008/6/26,0.003463,0.033041879,0.000654,0.035561901,0.000330,0.015911077,0.000715,0.013978887
2008/6/27,0.003463,0.031207186,0.000654,0.033676979,0.000330,0.015445146,0.000715,0.018739916
2008/6/30,0.003463,0.033650179,0.000654,0.036237518,0.000330,0.015776278,0.000715,0.018351602
2008/7/1,0.003463,0.031886686,0.000654,0.034423021,0.000330,0.015635129,0.000715,0.017003728
2008/7/2,0.003463,0.032356852,0.000654,0.034823709,0.000330,0.01495465,0.000715,0.015763937
2008/7/3,0.003463,0.030678643,0.000654,0.033360842,0.000330,0.015189122,0.000715,0.017944496
2008/7/4,0.003463,0.030311562,0.000654,0.032780326,0.000330,0.016256973,0.000715,0.01674037
2008/7/7,0.003463,0.029384653,0.000654,0.030976445,0.000330,0.016255584,0.000715,0.015676782
2008/7/8,0.003463,0.030809128,0.000654,0.032412098,0.000330,0.015609097,0.000715,0.01609726
2008/7/9,0.003463,0.029683029,0.000654,0.030804867,0.000330,0.017871115,0.000715,0.014892483
2008/7/10,0.003463,0.030495166,0.000654,0.031509125,0.000330,0.018392903,0.000715,0.017956868
2008/7/11,0.003463,0.029862879,0.000654,0.031039776,0.000330,0.018313403,0.000715,0.016623764
2008/7/14,0.003463,0.028555937,0.000654,0.030292203,0.000330,0.017475712,0.000715,0.017392863
2008/7/15,0.003463,0.027523442,0.000654,0.028630536,0.000330,0.017122888,0.000715,0.017863686
2008/7/16,0.003463,0.028642243,0.000654,0.030080394,0.000330,0.019636244,0.000715,0.018624083
2008/7/17,0.003463,0.029000302,0.000654,0.030892846,0.000330,0.02053377,0.000715,0.017163936
2008/7/18,0.003463,0.027809505,0.000654,0.029420973,0.000330,0.019573587,0.000715,0.015875511
2008/7/21,0.003463,0.028591267,0.000654,0.029696223,0.000330,0.019239678,0.000715,0.014745722
2008/7/22,0.003463,0.028974134,0.000654,0.02974213,0.000330,0.018393797,0.000715,0.013895455
2008/7/23,0.003463,0.02764065,0.000654,0.028249126,0.000330,0.018504682,0.000715,0.012894656
2008/7/24,0.003463,0.026198835,0.000654,0.027553291,0.000330,0.017655417,0.000715,0.012010811
2008/7/25,0.003463,0.026439876,0.000654,0.027692527,0.000330,0.017651632,0.000715,0.015668649
2008/7/28,0.003463,0.026093751,0.000654,0.026839919,0.000330,0.017391306,0.000715,0.014551162
2008/7/29,0.003463,0.025552274,0.000654,0.025662365,0.000330,0.016961575,0.000715,0.01699234
2008/7/30,0.003463,0.025477557,0.000654,0.025703485,0.000330,0.017077687,0.000715,0.015687229
2008/7/31,0.003463,0.024326902,0.000654,0.024799972,0.000330,0.01684402,0.000715,0.014514313
2008/8/1,0.003463,0.024590689,0.000654,0.025438835,0.000330,0.016504334,0.000715,0.015687631
2008/8/4,0.003463,0.023918717,0.000654,0.024629133,0.000330,0.015772137,0.000715,0.015711754
2008/8/5,0.003463,0.02419924,0.000654,0.024835128,0.000330,0.015714794,0.000715,0.016302128
2008/8/6,0.003463,0.024212607,0.000654,0.025755174,0.000330,0.01697714,0.000715,0.015037762
2008/8/7,0.003463,0.023655075,0.000654,0.024694448,0.000330,0.017159043,0.000715,0.013968532
2008/8/8,0.003463,0.022653899,0.000654,0.023418063,0.000330,0.01638649,0.000715,0.01625262
2008/8/11,0.003463,0.025019143,0.000654,0.025454155,0.000330,0.015962316,0.000715,0.015011233
2008/8/12,0.003463,0.027837963,0.000654,0.028375881,0.000330,0.015423566,0.000715,0.013932635
2008/8/13,0.003463,0.026485846,0.000654,0.026896467,0.000330,0.015032706,0.000715,0.015065569
2008/8/14,0.003463,0.025156877,0.000654,0.025772295,0.000330,0.015270706,0.000715,0.014703182
2008/8/15,0.003463,0.023858085,0.000654,0.024504271,0.000330,0.015047222,0.000715,0.013662035
2008/8/18,0.003463,0.023051263,0.000654,0.023594638,0.000330,0.01474443,0.000715,0.012714372
2008/8/19,0.003463,0.026106769,0.000654,0.026134294,0.000330,0.014663624,0.000715,0.014620991
2008/8/20,0.003463,0.025496242,0.000654,0.025723373,0.000330,0.015494993,0.000715,0.01545132
2008/8/21,0.003463,0.029372636,0.000654,0.02881286,0.000330,0.015565885,0.000715,0.014343602
2008/8/22,0.003463,0.030490303,0.000654,0.029800219,0.000330,0.017023935,0.000715,0.013342858
2008/8/25,0.003463,0.029427085,0.000654,0.029318022,0.000330,0.017200896,0.000715,0.012396672
2008/8/26,0.003463,0.028130437,0.000654,0.028071295,0.000330,0.016425992,0.000715,0.015176733
2008/8/27,0.003463,0.028459485,0.000654,0.028116861,0.000330,0.017109815,0.000715,0.014103395
2008/8/28,0.003463,0.026919227,0.000654,0.027140304,0.000330,0.016344979,0.000715,0.013104407
2008/8/29,0.003463,0.025792278,0.000654,0.025740318,0.000330,0.017277705,0.000715,0.012164923
2008/9/1,0.003463,0.025775653,0.000654,0.025732835,0.000330,0.017240332,0.000715,0.013735368
2008/9/2,0.003463,0.026593314,0.000654,0.027421527,0.000330,0.017304793,0.000715,0.013017324
2008/9/3,0.003463,0.025589291,0.000654,0.0268543,0.000330,0.016925846,0.000715,0.012956146
2008/9/4,0.003463,0.024925001,0.000654,0.027071568,0.000330,0.017319527,0.000715,0.012579154
2008/9/5,0.003463,0.02374076,0.000654,0.026079269,0.000330,0.017450819,0.000715,0.017843237
2008/9/8,0.003463,0.024903459,0.000654,0.026872211,0.000330,0.017974061,0.000715,0.016531846
2008/9/9,0.003463,0.025446442,0.000654,0.027983591,0.000330,0.017866741,0.000715,0.015274531
2008/9/10,0.003463,0.024304556,0.000654,0.026480156,0.000330,0.019383131,0.000715,0.020702714
2008/9/11,0.003463,0.023305648,0.000654,0.02537232,0.000330,0.019948726,0.000715,0.019122191
2008/9/12,0.003463,0.024504296,0.000654,0.02607223,0.000330,0.021595786,0.000715,0.017653961
2008/9/16,0.003463,0.023384692,0.000654,0.025174796,0.000330,0.021694719,0.000715,0.016358737
2008/9/17,0.003463,0.025555162,0.000654,0.024571357,0.000330,0.02567991,0.000715,0.020978444
2008/9/18,0.003463,0.026178183,0.000654,0.025276111,0.000330,0.029140652,0.000715,0.029033517
2008/9/19,0.003463,0.025773717,0.000654,0.025259233,0.000330,0.028904439,0.000715,0.026523362
2008/9/22,0.003463,0.031092635,0.000654,0.02992116,0.000330,0.027493252,0.000715,0.024252735
2008/9/23,0.003463,0.034636161,0.000654,0.030741202,0.000330,0.032209265,0.000715,0.028859061
2008/9/24,0.003463,0.033682801,0.000654,0.033084825,0.000330,0.032636007,0.000715,0.029508122
2008/9/25,0.003463,0.032331119,0.000654,0.0313031,0.000330,0.03215803,0.000715,0.027721219
2008/9/26,0.003463,0.032922077,0.000654,0.03204297,0.000330,0.030586007,0.000715,0.02541492
2008/10/6,0.003463,0.031070297,0.000654,0.03160568,0.000330,0.029335095,0.000715,0.023387126
2008/10/7,0.003463,0.033465562,0.000654,0.033236302,0.000330,0.039729716,0.000715,0.055356286
2008/10/8,0.003463,0.031925255,0.000654,0.031657509,0.000330,0.043732448,0.000715,0.061482061
2008/10/9,0.003463,0.032341724,0.000654,0.032604943,0.000330,0.047394727,0.000715,0.058327176
2008/10/10,0.003463,0.030938382,0.000654,0.032433763,0.000330,0.04844382,0.000715,0.066516054
2008/10/13,0.003463,0.031837063,0.000654,0.034879688,0.000330,0.050519299,0.000715,0.062857104
2008/10/14,0.003463,0.032514202,0.000654,0.034700476,0.000330,0.050464928,0.000715,0.056491679
2008/10/15,0.003463,0.032602047,0.000654,0.033982296,0.000330,0.051848113,0.000715,0.051230318
2008/10/16,0.003463,0.031386991,0.000654,0.032620618,0.000330,0.051536515,0.000715,0.062882682
2008/10/17,0.003463,0.032814425,0.000654,0.033732836,0.000330,0.051951896,0.000715,0.056783255
2008/10/20,0.003463,0.031814465,0.000654,0.032305108,0.000330,0.052062779,0.000715,0.052340795
2008/10/21,0.003463,0.031598902,0.000654,0.032398618,0.000330,0.050435585,0.000715,0.047370877
2008/10/22,0.003463,0.030178571,0.000654,0.030891685,0.000330,0.049212395,0.000715,0.047820725
2008/10/23,0.003463,0.030802584,0.000654,0.030523442,0.000330,0.049094686,0.000715,0.054494058
2008/10/24,0.003463,0.029633181,0.000654,0.029274667,0.000330,0.049074037,0.000715,0.049425173
2008/10/27,0.003463,0.029210053,0.000654,0.029719249,0.000330,0.052746874,0.000715,0.050755045
2008/10/28,0.003463,0.032589482,0.000654,0.03331964,0.000330,0.064257777,0.000715,0.051805066
2008/10/29,0.003463,0.032735779,0.000654,0.033011118,0.000330,0.067178586,0.000715,0.046689738
2008/10/30,0.003463,0.032909322,0.000654,0.032334569,0.000330,0.06951397,0.000715,0.043434752
2008/10/31,0.003463,0.032859271,0.000654,0.031646674,0.000330,0.066030616,0.000715,0.039496806
2008/11/3,0.003463,0.032246956,0.000654,0.030830016,0.000330,0.06784292,0.000715,0.03600527
2008/11/4,0.003463,0.03051565,0.000654,0.029187724,0.000330,0.064612406,0.000715,0.03326372
2008/11/5,0.003463,0.02908031,0.000654,0.029661905,0.000330,0.061561378,0.000715,0.030327923
2008/11/6,0.003463,0.02967244,0.000654,0.030193462,0.000330,0.058456364,0.000715,0.037099749
2008/11/7,0.003463,0.029655806,0.000654,0.030524735,0.000330,0.059195433,0.000715,0.043415708
2008/11/10,0.003463,0.029294433,0.000654,0.029240181,0.000330,0.058279861,0.000715,0.039482561
2008/11/11,0.003463,0.032650615,0.000654,0.031536919,0.000330,0.055680162,0.000715,0.038030746
2008/11/12,0.003463,0.031874767,0.000654,0.030043637,0.000330,0.054938429,0.000715,0.038590244
2008/11/13,0.003463,0.030756053,0.000654,0.028428734,0.000330,0.053240839,0.000715,0.044774374
2008/11/14,0.003463,0.031509872,0.000654,0.029333015,0.000330,0.052618497,0.000715,0.040554423
2008/11/17,0.003463,0.031777663,0.000654,0.030466451,0.000330,0.051241803,0.000715,0.043623266
2008/11/18,0.003463,0.031475084,0.000654,0.029808264,0.000330,0.048875645,0.000715,0.044425863
2008/11/19,0.003463,0.034810446,0.000654,0.033884929,0.000330,0.048131519,0.000715,0.040447281
2008/11/20,0.003463,0.036829543,0.000654,0.03589068,0.000330,0.046857101,0.000715,0.047896562
2008/11/21,0.003463,0.035861237,0.000654,0.033882317,0.000330,0.045974639,0.000715,0.056206033
2008/11/24,0.003463,0.034198363,0.000654,0.032173107,0.000330,0.044570659,0.000715,0.050773752
2008/11/25,0.003463,0.035028246,0.000654,0.033301541,0.000330,0.042924008,0.000715,0.045904
2008/11/26,0.003463,0.033169858,0.000654,0.031731346,0.000330,0.040921787,0.000715,0.041758012
2008/11/27,0.003463,0.031715598,0.000654,0.030107381,0.000330,0.039419727,0.000715,0.037960674
2008/11/28,0.003463,0.030699071,0.000654,0.029898901,0.000330,0.038204906,0.000715,0.034680738
2008/12/1,0.003463,0.030726312,0.000654,0.028703163,0.000330,0.036407793,0.000715,0.031710295
2008/12/2,0.003463,0.029902861,0.000654,0.028154922,0.000330,0.034938788,0.000715,0.047060934
2008/12/3,0.003463,0.028245797,0.000654,0.026658073,0.000330,0.036127117,0.000715,0.042706408
2008/12/4,0.003463,0.029346088,0.000654,0.027520956,0.000330,0.036019754,0.000715,0.038841926
2008/12/5,0.003463,0.028942063,0.000654,0.026540999,0.000330,0.034358724,0.000715,0.040179483
2008/12/8,0.003463,0.02794133,0.000654,0.026429379,0.000330,0.032684228,0.000715,0.036552441
2008/12/9,0.003463,0.028727606,0.000654,0.02689423,0.000330,0.031440496,0.000715,0.033283261
2008/12/10,0.003463,0.029049931,0.000654,0.026985762,0.000330,0.034763391,0.000715,0.034010344
2008/12/11,0.003463,0.028760885,0.000654,0.026465795,0.000330,0.033279903,0.000715,0.031104754
2008/12/12,0.003463,0.028869515,0.000654,0.026288991,0.000330,0.033439519,0.000715,0.033408733
2008/12/15,0.003463,0.030240821,0.000654,0.027619991,0.000330,0.03529328,0.000715,0.030583967
2008/12/16,0.003463,0.028955991,0.000654,0.026141868,0.000330,0.035634542,0.000715,0.030228547
2008/12/17,0.003463,0.027761757,0.000654,0.02589517,0.000330,0.034056508,0.000715,0.02756305
2008/12/18,0.003463,0.026364713,0.000654,0.024724174,0.000330,0.03239075,0.000715,0.02654426
2008/12/19,0.003463,0.026218233,0.000654,0.024366439,0.000330,0.03108425,0.000715,0.02812537
2008/12/22,0.003463,0.024931821,0.000654,0.023187176,0.000330,0.030316435,0.000715,0.025842139
2008/12/23,0.003463,0.024656385,0.000654,0.023395391,0.000330,0.030809769,0.000715,0.026989798
2008/12/24,0.003463,0.026974074,0.000654,0.025785942,0.000330,0.031244772,0.000715,0.026704649
2008/12/25,0.003463,0.026720233,0.000654,0.025475563,0.000330,0.030362891,0.000715,0.024548817
2008/12/26,0.003463,0.025553342,0.000654,0.024782468,0.000330,0.028882925,0.000715,0.02270683
2008/12/29,0.003463,0.024236374,0.000654,0.024296372,0.000330,0.027471812,0.000715,0.020934289
2008/12/30,0.003463,0.022995654,0.000654,0.023577317,0.000330,0.026135471,0.000715,0.020039132
2008/12/31,0.003463,0.022329514,0.000654,0.023362254,0.000330,0.02501352,0.000715,0.018449118
2009/1/5,0.003463,0.02147074,0.000654,0.022945198,0.000330,0.023852615,0.000715,0.017036344
2009/1/6,0.003463,0.022542006,0.000654,0.023095862,0.000330,0.022798501,0.000715,0.015707236
2009/1/7,0.003463,0.023326577,0.000654,0.023247346,0.000330,0.026982695,0.000715,0.01456226
2009/1/8,0.003463,0.02246685,0.000654,0.022769002,0.000330,0.027369335,0.000715,0.019262632
2009/1/9,0.003463,0.023045175,0.000654,0.02276591,0.000330,0.029178242,0.000715,0.017824737
2009/1/12,0.003463,0.022773187,0.000654,0.022457161,0.000330,0.029050049,0.000715,0.020431082
2009/1/13,0.003463,0.02159511,0.000654,0.021329813,0.000330,0.028767645,0.000715,0.023198528
2009/1/14,0.003463,0.021861469,0.000654,0.022324502,0.000330,0.028758756,0.000715,0.021482806
2009/1/15,0.003463,0.023032193,0.000654,0.023827992,0.000330,0.027792212,0.000715,0.026084509
2009/1/16,0.003463,0.022018004,0.000654,0.022797607,0.000330,0.028079667,0.000715,0.024227801
2009/1/19,0.003463,0.022020922,0.000654,0.022661753,0.000330,0.027721294,0.000715,0.022303511
2009/1/20,0.003463,0.021926858,0.000654,0.021880463,0.000330,0.026371576,0.000715,0.020645513
2009/1/21,0.003463,0.021031865,0.000654,0.021051759,0.000330,0.026362053,0.000715,0.029709323
2009/1/22,0.003463,0.020175675,0.000654,0.020564825,0.000330,0.027158431,0.000715,0.02713166
2009/1/23,0.003463,0.019777292,0.000654,0.020197058,0.000330,0.026648391,0.000715,0.02724102
2009/2/2,0.003463,0.01920725,0.000654,0.019629739,0.000330,0.025439646,0.000715,0.025033344
2009/2/3,0.003463,0.01889758,0.000654,0.019257246,0.000330,0.024253317,0.000715,0.024410271
2009/2/4,0.003463,0.019492032,0.000654,0.01969516,0.000330,0.02356049,0.000715,0.022439377
2009/2/5,0.003463,0.019924873,0.000654,0.020477277,0.000330,0.022478742,0.000715,0.021910337
2009/2/6,0.003463,0.019187948,0.000654,0.020152021,0.000330,0.021841729,0.000715,0.020174767
2009/2/9,0.003463,0.020763454,0.000654,0.022255885,0.000330,0.020880851,0.000715,0.018559477
2009/2/10,0.003463,0.020894543,0.000654,0.023439433,0.000330,0.021112943,0.000715,0.017180921
2009/2/11,0.003463,0.020893035,0.000654,0.023542555,0.000330,0.020190861,0.000715,0.026061594
2009/2/12,0.003463,0.019940162,0.000654,0.022303931,0.000330,0.020504801,0.000715,0.023967814
2009/2/13,0.003463,0.019336747,0.000654,0.021347818,0.000330,0.021327628,0.000715,0.022088412
2009/2/16,0.003463,0.020356772,0.000654,0.022442585,0.000330,0.020972347,0.000715,0.02214471
2009/2/17,0.003463,0.021103401,0.000654,0.022208939,0.000330,0.020627527,0.000715,0.020652726
2009/2/18,0.003463,0.022437822,0.000654,0.023803504,0.000330,0.02243019,0.000715,0.028024647
2009/2/19,0.003463,0.025260819,0.000654,0.025891889,0.000330,0.022950364,0.000715,0.026452121
2009/2/20,0.003463,0.024338933,0.000654,0.025390635,0.000330,0.021874001,0.000715,0.026524217
2009/2/23,0.003463,0.023943796,0.000654,0.02550454,0.000330,0.021987981,0.000715,0.026527842
2009/2/24,0.003463,0.023827716,0.000654,0.026283815,0.000330,0.021657833,0.000715,0.030824229
2009/2/25,0.003463,0.026388276,0.000654,0.027731041,0.000330,0.023224856,0.000715,0.028144341
2009/2/26,0.003463,0.025083978,0.000654,0.027533536,0.000330,0.022960051,0.000715,0.027395569
2009/2/27,0.003463,0.02689855,0.000654,0.030467636,0.000330,0.02219761,0.000715,0.027970101
2009/3/2,0.003463,0.026819637,0.000654,0.030232378,0.000330,0.021314257,0.000715,0.029998939
2009/3/3,0.003463,0.025664194,0.000654,0.029627892,0.000330,0.023077829,0.000715,0.036378656
2009/3/4,0.003463,0.025042445,0.000654,0.028570241,0.000330,0.024500347,0.000715,0.034893851
2009/3/5,0.003463,0.027691386,0.000654,0.031347882,0.000330,0.023906087,0.000715,0.031856342
2009/3/6,0.003463,0.026777222,0.000654,0.029559142,0.000330,0.023394582,0.000715,0.036597055
2009/3/9,0.003463,0.026301924,0.000654,0.027961387,0.000330,0.02336901,0.000715,0.033745619
2009/3/10,0.003463,0.027613899,0.000654,0.029287276,0.000330,0.026647723,0.000715,0.032694457
2009/3/11,0.003463,0.027245961,0.000654,0.028445498,0.000330,0.027531795,0.000715,0.029737955
2009/3/12,0.003463,0.026434472,0.000654,0.027968345,0.000330,0.026828707,0.000715,0.027279756
2009/3/13,0.003463,0.025144516,0.000654,0.026410805,0.000330,0.025839751,0.000715,0.024937736
2009/3/16,0.003463,0.023930244,0.000654,0.025639077,0.000330,0.02461823,0.000715,0.022934549
2009/3/17,0.003463,0.023333419,0.000654,0.025424304,0.000330,0.024937041,0.000715,0.021694572
2009/3/18,0.003463,0.02396444,0.000654,0.026743851,0.000330,0.024872314,0.000715,0.019922082
2009/3/19,0.003463,0.02278449,0.000654,0.025798232,0.000330,0.023728375,0.000715,0.018348335
2009/3/20,0.003463,0.022700534,0.000654,0.025407791,0.000330,0.022869743,0.000715,0.019040125
2009/3/23,0.003463,0.021851299,0.000654,0.024153317,0.000330,0.022698945,0.000715,0.021280621
2009/3/24,0.003463,0.021846805,0.000654,0.024476723,0.000330,0.022192514,0.000715,0.0194139
2009/3/25,0.003463,0.020961688,0.000654,0.023539275,0.000330,0.023071364,0.000715,0.020917711
2009/3/26,0.003463,0.021509878,0.000654,0.023943791,0.000330,0.023707814,0.000715,0.019300021
2009/3/27,0.003463,0.022249429,0.000654,0.024226154,0.000330,0.023010042,0.000715,0.017779797
2009/3/30,0.003463,0.021320367,0.000654,0.022929221,0.000330,0.022966032,0.000715,0.019902422
2009/3/31,0.003463,0.020781104,0.000654,0.022350233,0.000330,0.025523622,0.000715,0.025180349
2009/4/1,0.003463,0.020007666,0.000654,0.02155746,0.000330,0.026393672,0.000715,0.023151325
2009/4/2,0.003463,0.019791483,0.000654,0.021569992,0.000330,0.025189334,0.000715,0.021295364
2009/4/3,0.003463,0.019112523,0.000654,0.021298339,0.000330,0.02399355,0.000715,0.019568682
2009/4/7,0.003463,0.018354936,0.000654,0.020626337,0.000330,0.027039227,0.000715,0.018067431
2009/4/8,0.003463,0.017813515,0.000654,0.019676495,0.000330,0.025730933,0.000715,0.022623268
2009/4/9,0.003463,0.020163469,0.000654,0.021487737,0.000330,0.026395434,0.000715,0.020841828
2009/4/10,0.003463,0.019893655,0.000654,0.021259214,0.000330,0.025971883,0.000715,0.019126588
2009/4/13,0.003463,0.020482714,0.000654,0.022212864,0.000330,0.025344132,0.000715,0.017699446
2009/4/14,0.003463,0.021108476,0.000654,0.022261382,0.000330,0.024121555,0.000715,0.016400027
2009/4/15,0.003463,0.020215196,0.000654,0.021869706,0.000330,0.022964614,0.000715,0.018869328
2009/4/16,0.003463,0.019261033,0.000654,0.020952261,0.000330,0.0236007,0.000715,0.017432949
2009/4/17,0.003463,0.018404594,0.000654,0.019996722,0.000330,0.02256182,0.000715,0.016110491
2009/4/20,0.003463,0.018494562,0.000654,0.019964546,0.000330,0.021525941,0.000715,0.014942748
2009/4/21,0.003463,0.018775247,0.000654,0.020256,0.000330,0.020510232,0.000715,0.02273851
2009/4/22,0.003463,0.018565285,0.000654,0.020430164,0.000330,0.021300449,0.000715,0.020914829
2009/4/23,0.003463,0.020136012,0.000654,0.022478739,0.000330,0.022639113,0.000715,0.02057381
2009/4/24,0.003463,0.019059714,0.000654,0.0219678,0.000330,0.022383091,0.000715,0.0189865
2009/4/27,0.003463,0.018623405,0.000654,0.021215312,0.000330,0.021743962,0.000715,0.017518242
2009/4/28,0.003463,0.019147162,0.000654,0.021972648,0.000330,0.022110793,0.000715,0.017864475
2009/4/29,0.003463,0.018321792,0.000654,0.020904562,0.000330,0.022612213,0.000715,0.017186108
2009/4/30,0.003463,0.019064162,0.000654,0.021656872,0.000330,0.021976914,0.000715,0.015866806
2009/5/4,0.003463,0.018215829,0.000654,0.021194781,0.000330,0.021592556,0.000715,0.014819258
2009/5/5,0.003463,0.019311248,0.000654,0.022695866,0.000330,0.021872972,0.000715,0.013644495
2009/5/6,0.003463,0.018373257,0.000654,0.021650343,0.000330,0.023533792,0.000715,0.01307155
2009/5/7,0.003463,0.017916095,0.000654,0.021751136,0.000330,0.02241984,0.000715,0.012126571
2009/5/8,0.003463,0.016995506,0.000654,0.021007291,0.000330,0.021882169,0.000715,0.013581617
2009/5/11,0.003463,0.016681805,0.000654,0.020363951,0.000330,0.02132397,0.000715,0.012571835
2009/5/12,0.003463,0.017364186,0.000654,0.021788025,0.000330,0.020988079,0.000715,0.015599266
2009/5/13,0.003463,0.01728867,0.000654,0.022665877,0.000330,0.020363665,0.000715,0.014939959
2009/5/14,0.003463,0.017370676,0.000654,0.02194071,0.000330,0.019487096,0.000715,0.019114607
2009/5/15,0.003463,0.01730798,0.000654,0.020968852,0.000330,0.020500703,0.000715,0.017665356
2009/5/18,0.003463,0.016426033,0.000654,0.019857642,0.000330,0.020664472,0.000715,0.01836822
2009/5/19,0.003463,0.015645067,0.000654,0.019088007,0.000330,0.019890957,0.000715,0.016911836
2009/5/20,0.003463,0.015289869,0.000654,0.018620678,0.000330,0.019155814,0.000715,0.015826078
2009/5/21,0.003463,0.015392669,0.000654,0.01801647,0.000330,0.019253835,0.000715,0.015634079
2009/5/22,0.003463,0.01597844,0.000654,0.019092119,0.000330,0.018925914,0.000715,0.017642397
2009/5/25,0.003463,0.015656576,0.000654,0.018311747,0.000330,0.018551143,0.000715,0.016884581
2009/5/26,0.003463,0.01505366,0.000654,0.017923624,0.000330,0.017798098,0.000715,0.015832271
2009/5/27,0.003463,0.015046781,0.000654,0.018167075,0.000330,0.017139515,0.000715,0.014616302
2009/6/1,0.003463,0.015263401,0.000654,0.017816261,0.000330,0.01645737,0.000715,0.016824582
2009/6/2,0.003463,0.016556909,0.000654,0.018675203,0.000330,0.018757317,0.000715,0.015417771
2009/6/3,0.003463,0.015745168,0.000654,0.017990078,0.000330,0.022257016,0.000715,0.014314555
2009/6/4,0.003463,0.01607126,0.000654,0.018395282,0.000330,0.021935365,0.000715,0.015712026
2009/6/5,0.003463,0.015711683,0.000654,0.017467071,0.000330,0.021009084,0.000715,0.014562173
2009/6/8,0.003463,0.015428816,0.000654,0.017014585,0.000330,0.020041374,0.000715,0.013991406
2009/6/9,0.003463,0.014840715,0.000654,0.016602552,0.000330,0.020227393,0.000715,0.013321396
2009/6/10,0.003463,0.01439737,0.000654,0.01649139,0.000330,0.020175799,0.000715,0.012406257
2009/6/11,0.003463,0.014171263,0.000654,0.016020263,0.000330,0.01939453,0.000715,0.012243259
2009/6/12,0.003463,0.014142308,0.000654,0.016044614,0.000330,0.020072091,0.000715,0.011410545
2009/6/15,0.003463,0.015161472,0.000654,0.016527294,0.000330,0.019136166,0.000715,0.010662695
2009/6/16,0.003463,0.015317051,0.000654,0.017138842,0.000330,0.019181819,0.000715,0.014750523
2009/6/17,0.003463,0.015057111,0.000654,0.016314407,0.000330,0.019562943,0.000715,0.016294135
2009/6/18,0.003463,0.014932252,0.000654,0.016911948,0.000330,0.019150282,0.000715,0.015634414
2009/6/19,0.003463,0.015018864,0.000654,0.016540709,0.000330,0.018931362,0.000715,0.014501004
2009/6/22,0.003463,0.014695183,0.000654,0.016208376,0.000330,0.018455296,0.000715,0.013483583
2009/6/23,0.003463,0.014148889,0.000654,0.015839832,0.000330,0.017669801,0.000715,0.018630777
2009/6/24,0.003463,0.013691425,0.000654,0.015437256,0.000330,0.018762632,0.000715,0.017284681
2009/6/25,0.003463,0.013499207,0.000654,0.016018193,0.000330,0.018989586,0.000715,0.016010524
2009/6/26,0.003463,0.012911085,0.000654,0.015215837,0.000330,0.018505773,0.000715,0.014794767
2009/6/29,0.003463,0.012345021,0.000654,0.014549753,0.000330,0.018149762,0.000715,0.013910845
2009/6/30,0.003463,0.01260417,0.000654,0.014838921,0.000330,0.01770342,0.000715,0.012924137
2009/7/1,0.003463,0.012581327,0.000654,0.01442123,0.000330,0.017084308,0.000715,0.013528307
2009/7/2,0.003463,0.012848321,0.000654,0.01524144,0.000330,0.016420527,0.000715,0.012593506
2009/7/3,0.003463,0.013144903,0.000654,0.015005998,0.000330,0.015998884,0.000715,0.017584418
2009/7/6,0.003463,0.012894271,0.000654,0.015776578,0.000330,0.015487894,0.000715,0.016692209
2009/7/7,0.003463,0.012816306,0.000654,0.016041112,0.000330,0.015221427,0.000715,0.015485944
2009/7/8,0.003463,0.013302972,0.000654,0.015987329,0.000330,0.0149475,0.000715,0.018014639
2009/7/9,0.003463,0.013050448,0.000654,0.015745402,0.000330,0.014571127,0.000715,0.017267885
2009/7/10,0.003463,0.013094314,0.000654,0.015644451,0.000330,0.014066029,0.000715,0.016006389
2009/7/13,0.003463,0.012867159,0.000654,0.015125219,0.000330,0.013557334,0.000715,0.015620742
2009/7/14,0.003463,0.013293534,0.000654,0.014665734,0.000330,0.014915138,0.000715,0.014428936
2009/7/15,0.003463,0.01379994,0.000654,0.015551547,0.000330,0.015361659,0.000715,0.013406331
2009/7/16,0.003463,0.013797341,0.000654,0.015104734,0.000330,0.016282923,0.000715,0.012387493
2009/7/17,0.003463,0.013424983,0.000654,0.014352992,0.000330,0.016104023,0.000715,0.011526267
2009/7/20,0.003463,0.012803535,0.000654,0.013813222,0.000330,0.015431261,0.000715,0.010821925
2009/7/21,0.003463,0.013541144,0.000654,0.014297079,0.000330,0.015486113,0.000715,0.010086924
2009/7/22,0.003463,0.014443964,0.000654,0.014833726,0.000330,0.016504474,0.000715,0.00943801
