"da[, 1]","DCoVaR1DL","DCoVaR2DL","DCoVaR3DL","DCoVaR4DL","DCoVaR5DL","DCoVaR6DL","VaR1D","DCoVaR2DR","DCoVaR3DR","DCoVaR4DR","DCoVaR5DR","DCoVaR6DR","DCoVaR1UL","DCoVaR2UL","DCoVaR3UL","DCoVaR4UL","DCoVaR5UL","DCoVaR6UL","DCoVaR1UR","DCoVaR2UR","DCoVaR3UR","DCoVaR4UR","DCoVaR5UR","DCoVaR6UR"
"2015-02-05",-0.034428174,-0.013297682,-0.014706835,-0.011583859,-0.003155583,-0.007188554,-0.073835126,-0.058130064,-0.029355041,-0.025144289,-0.003908413,-0.003931068,0.034428174,0.013711964,0.002730821,0.012840699,0.016352521,0.007188554,0.091797035,0.10358161,0.032938257,0.049614601,0.027539582,-0.006806636
"2015-02-06",-0.033066262,-0.012977591,-0.013694401,-0.011305021,-0.002938349,-0.006693686,-0.073329832,-0.057732249,-0.029154149,-0.024149629,-0.003753804,-0.003836442,0.033066262,0.013381899,0.002542828,0.012531607,0.015226797,0.006693686,0.092309916,0.103145514,0.034263639,0.047438828,0.027171354,-0.005545774
"2015-02-09",-0.034637471,-0.012734163,-0.013539604,-0.011092967,-0.002905136,-0.006618023,-0.074735618,-0.058839017,-0.029713055,-0.025297147,-0.003932174,-0.00376448,0.034637471,0.013130889,0.002514085,0.012296546,0.015054677,0.006618023,0.093092093,0.10560283,0.035569019,0.050621165,0.029818786,-0.005620476
"2015-02-10",-0.033590714,-0.012751391,-0.013716665,-0.011107974,-0.002943127,-0.006704569,-0.07140084,-0.056213562,-0.028387229,-0.024532658,-0.003813342,-0.003769572,0.033590714,0.013148653,0.002546963,0.012313182,0.015251552,0.006704569,0.088566728,0.100388248,0.032791913,0.048660076,0.027930815,-0.005894283
"2015-02-11",-0.034129635,-0.012589903,-0.012785567,-0.010967299,-0.002743345,-0.006249457,-0.069945937,-0.055068123,-0.027808795,-0.024926254,-0.003874522,-0.003721833,0.034129635,0.012982134,0.002374072,0.012157243,0.014216265,0.006249457,0.085600705,0.098298632,0.033274543,0.049837174,0.030314105,-0.004551947
"2015-02-12",-0.033494535,-0.012796515,-0.012018071,-0.011147282,-0.002578667,-0.005874313,-0.066665767,-0.05248566,-0.02650468,-0.024462414,-0.00380242300000001,-0.003782912,0.033494535,0.013195183,0.002231561,0.012356754,0.013362886,0.005874313,0.080756479,0.092961361,0.032125097,0.048432116,0.030638671,-0.002978228
"2015-02-13",-0.031887501,-0.012774117,-0.011227958,-0.011127771,-0.002409135,-0.005488114,-0.063553183,-0.050035137,-0.025267192,-0.023288732,-0.003619987,-0.003776291,0.031887501,0.013172087,0.00208485,0.012335126,0.01248436,0.005488114,0.077160185,0.088136439,0.031138261,0.04547494,0.029524453,-0.001681477
"2015-02-16",-0.031482186,-0.012468741,-0.010523564,-0.010861753,-0.002257996,-0.005143813,-0.061502914,-0.048420969,-0.024452055,-0.022992715,-0.003573974,-0.003686016,0.031482186,0.012857198,0.001954055,0.012040246,0.011701145,0.005143813,0.074140617,0.085277082,0.030797291,0.045057927,0.030092134,-0.000917946999999999
"2015-02-17",-0.031016359,-0.012504327,-0.009976185,-0.010892752,-0.002140548,-0.00487626,-0.058840819,-0.046325113,-0.023393671,-0.022652502,-0.003521092,-0.003696535,0.031016359,0.012893891,0.001852416,0.012074607,0.011092514,0.00487626,0.070159771,0.08109042,0.029737577,0.044154574,0.030304056,5.07070000000005e-05
"2015-02-25",-0.030460605,-0.012176197,-0.009382832,-0.010606912,-0.002013235,-0.004586235,-0.056682264,-0.044625692,-0.022535483,-0.022246613,-0.003458001,-0.003599534,0.030460605,0.012555539,0.00174224,0.011757754,0.010432765,0.004586235,0.067109248,0.078087314,0.02912952,0.043483394,0.030456585,0.000596373000000001
"2015-02-26",-0.030928708,-0.011880628,-0.008812718,-0.010349436,-0.001890907,-0.004307568,-0.055674428,-0.043832228,-0.022134792,-0.022588487,-0.003511141,-0.003512158,0.030928708,0.012250761,0.001636378,0.011472342,0.009798855,0.004307568,0.064960222,0.076841342,0.029338045,0.044676194,0.032125745,0.001147773
"2015-02-27",-0.031226503,-0.011591732,-0.008688287,-0.010097774,-0.001864209,-0.004246748,-0.056437982,-0.04443337,-0.022438362,-0.022805979,-0.003544948,-0.003426754,0.031226503,0.011952865,0.001613274,0.011193374,0.009660501,0.004246748,0.065938487,0.078347922,0.030114864,0.045545675,0.032787294,0.000959513000000002
"2015-03-02",-0.029756353,-0.011490208,-0.008976087,-0.010009335,-0.001925961,-0.004387421,-0.053638046,-0.042228993,-0.021325176,-0.021732269,-0.003378051,-0.003396741,0.029756353,0.011848179,0.001666714,0.01109534,0.009980505,0.004387421,0.062727868,0.074096921,0.027549379,0.042929286,0.030069941,0.000336316999999999
"2015-03-03",-0.02935488,-0.011284088,-0.008439302,-0.00982978,-0.001810785,-0.004125047,-0.051806422,-0.040786964,-0.020596968,-0.021439057,-0.003332475,-0.003335808,0.02935488,0.011635637,0.001567042,0.010896303,0.009383655,0.004125047,0.06006954,0.07146933,0.02708937,0.04241051,0.030361843,0.000954742000000001
"2015-03-04",-0.031934563,-0.011505035,-0.009023958,-0.01002225,-0.001936232,-0.00441082,-0.055413012,-0.043626416,-0.022030859,-0.023323104,-0.003625329,-0.003401125,0.031934563,0.011863467,0.001675603,0.011109656,0.010033733,0.00441082,0.06352184,0.076846106,0.02878874,0.04695455,0.033299142,0.000276274
"2015-03-05",-0.031510175,-0.01224071,-0.009644431,-0.010663111,-0.002069365,-0.004714102,-0.052976547,-0.041708198,-0.02106218,-0.023013156,-0.003577151,-0.003618605,0.031510175,0.012622062,0.001790815,0.01182005,0.010723637,0.004714102,0.059876445,0.072242923,0.025934558,0.045360028,0.031611791,0.000245559999999999
"2015-03-06",-0.031092867,-0.013255393,-0.009079909,-0.01154702,-0.001948237,-0.004438169,-0.053170099,-0.041860581,-0.021139132,-0.022708379,-0.003529777,-0.003918566,0.031092867,0.013668358,0.001685992,0.012799864,0.010095946,0.004438169,0.060615283,0.071431292,0.027026989,0.043472549,0.031926235,0.002589615
"2015-03-09",-0.03116274,-0.013420214,-0.012113008,-0.011690599,-0.002599037,-0.005920717,-0.051514316,-0.04055699,-0.020480833,-0.02275941,-0.00353771,-0.003967291,0.03116274,0.013838313,0.002249189,0.012959019,0.013468446,0.005920717,0.057781062,0.068670713,0.020699576,0.04342137,0.026936161,-0.00227994
"2015-03-10",-0.030585083,-0.013055572,-0.01134507,-0.011372952,-0.002434264,-0.005545357,-0.052031241,-0.040963963,-0.02068635,-0.022337524,-0.003472131,-0.003859495,0.030585083,0.013462311,0.002106596,0.012606909,0.012614576,0.005545357,0.059219546,0.069876139,0.022374238,0.042749608,0.027348751,-0.001491151
"2015-03-11",-0.029215208,-0.013312804,-0.014793498,-0.011597031,-0.003174178,-0.007230914,-0.051142045,-0.040263903,-0.020332827,-0.021337048,-0.003316618,-0.003935538,0.029215208,0.013727556,0.002746913,0.012855301,0.016448882,0.007230914,0.059099366,0.068208541,0.015918985,0.039925688,0.019473241,-0.006931451
"2015-03-12",-0.02821077,-0.013695015,-0.014556808,-0.011929982,-0.003123393,-0.007115222,-0.048711591,-0.038350417,-0.019366538,-0.020603467,-0.003202591,-0.004048527,0.02821077,0.014121675,0.002702963,0.013224377,0.016185706,0.007115222,0.05604178,0.064002505,0.014509487,0.037642702,0.01834476,-0.006008089
"2015-03-13",-0.02774891,-0.0135203,-0.013547567,-0.011777785,-0.002906844,-0.006621915,-0.049158276,-0.038702091,-0.019544129,-0.020266152,-0.003150159,-0.003996878,0.02774891,0.013941517,0.002515563,0.013055666,0.015063531,0.006621915,0.057247648,0.064890134,0.01653736,0.036977427,0.019338731,-0.004552648
"2015-03-16",-0.026844289,-0.013136215,-0.013952058,-0.011443201,-0.002993634,-0.006819626,-0.047455849,-0.037361778,-0.018867286,-0.019605471,-0.003047462,-0.003883334,0.026844289,0.013545466,0.002590671,0.012684781,0.015513284,0.006819626,0.055306206,0.062659074,0.014591875,0.035720335,0.017284597,-0.005760525
"2015-03-17",-0.028203068,-0.012754591,-0.012988583,-0.011110762,-0.002786905,-0.00634869,-0.048932323,-0.038524199,-0.019454296,-0.020597842,-0.003201716,-0.003770519,0.028203068,0.013151952,0.002411769,0.012316271,0.014441998,0.00634869,0.056418003,0.065378137,0.017308561,0.038660136,0.020968004,-0.004666553
"2015-03-18",-0.027849716,-0.012517202,-0.01283974,-0.010903968,-0.002754969,-0.006275937,-0.048847995,-0.038457808,-0.019420769,-0.020339775,-0.003161602,-0.003700341,0.027849716,0.012907168,0.002384132,0.01208704,0.014276499,0.006275937,0.056629167,0.065507187,0.017495945,0.038264948,0.020681197,-0.004742956
"2015-03-19",-0.029249183,-0.012200494,-0.011972801,-0.010628078,-0.002568953,-0.005852185,-0.049891854,-0.039279633,-0.019835782,-0.021361862,-0.003320475,-0.003606716,0.029249183,0.012580594,0.002223155,0.011781217,0.01331255,0.005852185,0.056978107,0.067481003,0.019728756,0.041209024,0.024264227,-0.003721899
"2015-03-20",-0.028625547,-0.012155746,-0.012249881,-0.010589097,-0.002628405,-0.00598762,-0.047713726,-0.037564803,-0.018969811,-0.020906396,-0.003249678,-0.003593488,0.028625547,0.012534452,0.002274605,0.011738007,0.013620636,0.00598762,0.053962521,0.06413651,0.017643636,0.040100999,0.022851104,-0.004248996
"2015-03-23",-0.0281572,-0.01265246,-0.011445168,-0.011021794,-0.002455742,-0.005594284,-0.04652703,-0.036630522,-0.01849801,-0.020564343,-0.003196509,-0.003740327,0.0281572,0.01304664,0.002125183,0.01221765,0.012725876,0.005594284,0.052447626,0.061742666,0.018113343,0.038687074,0.02349157,-0.002213756
"2015-03-24",-0.028436599,-0.012368641,-0.011148459,-0.010774554,-0.002392077,-0.005449255,-0.047309045,-0.037246199,-0.01880892,-0.020768399,-0.003228227,-0.003656424,0.028436599,0.01275398,0.002070088,0.011943586,0.012395965,0.005449255,0.053475037,0.06327244,0.019193348,0.039516855,0.024414629,-0.002105574
"2015-03-25",-0.027150135,-0.012230077,-0.011934062,-0.010653848,-0.002560641,-0.00583325,-0.045427004,-0.035764477,-0.018060666,-0.019828842,-0.003082183,-0.003615462,0.027150135,0.012611097,0.002215962,0.011809782,0.013269476,0.00583325,0.051614044,0.060492184,0.016473962,0.037281921,0.021139962,-0.003616126
"2015-03-26",-0.026348478,-0.011987446,-0.014773358,-0.010442488,-0.003169856,-0.007221069,-0.045982872,-0.036202109,-0.018281666,-0.01924336,-0.002991177,-0.003543735,0.026348478,0.012360908,0.002743173,0.01157549,0.016426488,0.007221069,0.053340673,0.061624429,0.012116672,0.036060683,0.015151289,-0.008720439
"2015-03-27",-0.02542058,-0.011790511,-0.014621908,-0.010270934,-0.003137361,-0.007147043,-0.044125501,-0.034739809,-0.017543221,-0.018565678,-0.002885838,-0.003485517,0.02542058,0.012157838,0.002715051,0.011385323,0.016258091,0.007147043,0.051163711,0.058946643,0.010990073,0.034555082,0.013995882,-0.008736824
"2015-03-30",-0.025313904,-0.01152224,-0.01365315,-0.010037238,-0.002929498,-0.006673523,-0.042053385,-0.033108441,-0.016719398,-0.018487769,-0.002873727,-0.003406211,0.025313904,0.011881208,0.002535169,0.011126271,0.01518093,0.006673523,0.047810199,0.056012542,0.011077047,0.034651469,0.015461513,-0.007478075
"2015-03-31",-0.026591955,-0.011262688,-0.012718746,-0.009811137,-0.002729008,-0.006216796,-0.044421315,-0.034972702,-0.017660829,-0.019421181,-0.003018817,-0.003329482,0.026591955,0.01161357,0.002361665,0.010875639,0.014141966,0.006216796,0.050490854,0.059986597,0.01440774,0.037307558,0.018973414,-0.006265053
"2015-04-01",-0.02571022,-0.011820516,-0.013796025,-0.010297071,-0.002960155,-0.006743359,-0.04556224,-0.035870948,-0.018114433,-0.018777215,-0.002918719,-0.003494387,0.02571022,0.012188776,0.002561698,0.011414295,0.015339791,0.006743359,0.053274102,0.061152208,0.013446033,0.035059574,0.015823628,-0.007307901
"2015-04-02",-0.026260716,-0.011546304,-0.013951904,-0.0100582,-0.002993601,-0.006819552,-0.045813616,-0.036068855,-0.018214374,-0.019179263,-0.002981213,-0.003413324,0.026260716,0.011906022,0.002590643,0.011149508,0.015513114,0.006819552,0.053145486,0.061844693,0.013371036,0.036381817,0.016398157,-0.007946947
"2015-04-03",-0.024994069,-0.011463471,-0.013033601,-0.009986043,-0.002796565,-0.006370694,-0.043587734,-0.034316428,-0.017329418,-0.01825418,-0.002837419,-0.003388838,0.024994069,0.011820608,0.002420129,0.011069521,0.014492053,0.006370694,0.050690648,0.058467578,0.013258901,0.034122509,0.016016519,-0.006517929
"2015-04-07",-0.024280196,-0.011414542,-0.012324224,-0.00994342,-0.002644356,-0.006023958,-0.042619174,-0.033553885,-0.016944342,-0.01773281,-0.002756377,-0.003374372,0.024280196,0.011770155,0.002288408,0.011022274,0.013703298,0.006023958,0.049784532,0.057012212,0.01373062,0.032851642,0.016123741,-0.005393322
"2015-04-08",-0.025016913,-0.011161507,-0.011532836,-0.009722997,-0.002474552,-0.005637135,-0.044758454,-0.03523813,-0.017794867,-0.018270864,-0.002840013,-0.003299571,0.025016913,0.011509238,0.002141461,0.010777935,0.012823354,0.005637135,0.052622621,0.060622872,0.016651,0.034496172,0.018572827,-0.004411634
"2015-04-09",-0.024265206,-0.010928058,-0.010811982,-0.009519635,-0.002319881,-0.005284789,-0.043375187,-0.034149091,-0.017244914,-0.017721862,-0.002754675,-0.003230558,0.024265206,0.011268514,0.002007609,0.010552507,0.012021836,0.005284789,0.051061762,0.058723817,0.016833643,0.033357543,0.018641847,-0.003521525
"2015-04-10",-0.023578325,-0.015314257,-0.010140244,-0.013340534,-0.002175749,-0.00495645,-0.044432542,-0.034981541,-0.017665293,-0.017220205,-0.002676698,-0.004527208,0.023578325,0.015791363,0.001882879,0.014787972,0.011274931,0.00495645,0.053511387,0.055559181,0.018748513,0.027271055,0.018726844,0.003639684
"2015-04-13",-0.024010533,-0.016771701,-0.009516923,-0.014610141,-0.002042006,-0.004651777,-0.045240834,-0.035617906,-0.01798665,-0.017535864,-0.002725764,-0.004958059,0.024010533,0.017294212,0.001767138,0.01619533,0.010581861,0.004651777,0.054430464,0.055219588,0.020396834,0.026474055,0.020430862,0.006691482
"2015-04-14",-0.023659358,-0.016533215,-0.010012898,-0.014402391,-0.002148425,-0.004894204,-0.046428325,-0.036552812,-0.018458767,-0.017279387,-0.002685898,-0.004887558,0.023659358,0.017048297,0.001859233,0.01596504,0.011133335,0.004894204,0.056762989,0.057331372,0.020446463,0.026084109,0.019063934,0.00553014
"2015-04-15",-0.023433328,-0.01895861,-0.009417769,-0.016515198,-0.002020731,-0.004603311,-0.044171294,-0.034775862,-0.017561426,-0.017114308,-0.002660238,-0.005604554,0.023433328,0.019549255,0.001748727,0.018307086,0.010471612,0.004603311,0.053219614,0.051153992,0.019768167,0.023003866,0.01972044,0.009865842
"2015-04-16",-0.026037257,-0.018919419,-0.008851037,-0.016481059,-0.001899129,-0.004326298,-0.046040904,-0.036247797,-0.018304738,-0.019016062,-0.002955845,-0.005592969,0.026037257,0.019508842,0.001643494,0.018269241,0.009841462,0.004326298,0.053747564,0.054109894,0.022110562,0.027878284,0.024629152,0.010764169
"2015-04-17",-0.02720359,-0.018159969,-0.008596735,-0.015819487,-0.001844565,-0.004201998,-0.048292062,-0.038020125,-0.019199744,-0.019867883,-0.003088252,-0.005368459,0.02720359,0.018725732,0.001596275,0.01753589,0.009558704,0.004201998,0.056344525,0.058450443,0.024211715,0.030875518,0.026828593,0.010146945
"2015-04-20",-0.026939441,-0.017537934,-0.010912265,-0.015277621,-0.002341398,-0.005333806,-0.049321193,-0.038830354,-0.019608901,-0.019674964,-0.003058264,-0.005184573,0.026939441,0.018084319,0.00202623,0.016935233,0.012133341,0.005333806,0.058325952,0.060736282,0.021086356,0.031067832,0.02253666,0.005400853
"2015-04-21",-0.027996164,-0.018899031,-0.010215034,-0.016463298,-0.002191797,-0.004993007,-0.051972051,-0.040917363,-0.020662817,-0.020446731,-0.003178228,-0.005586941,0.027996164,0.019487819,0.001896766,0.018249554,0.01135809,0.004993007,0.061699464,0.063373161,0.024228923,0.031535276,0.02531377,0.008444328
"2015-04-22",-0.030849397,-0.019315474,-0.009977984,-0.01682607,-0.002140934,-0.004877139,-0.051999606,-0.040939057,-0.020673772,-0.022530563,-0.003502137,-0.005710051,0.030849397,0.019917236,0.00185275,0.018651685,0.011094514,0.004877139,0.058903449,0.062959218,0.024647704,0.036372395,0.030047347,0.009415375
"2015-04-23",-0.031312348,-0.02013872,-0.009369059,-0.017543214,-0.00201028,-0.004579503,-0.05325714,-0.041929107,-0.021173737,-0.022868675,-0.003554693,-0.005953419,0.031312348,0.020766129,0.001739683,0.019446639,0.010417451,0.004579503,0.060541994,0.064015324,0.026605877,0.036328203,0.03177389,0.011570745
"2015-04-24",-0.029785134,-0.019394926,-0.008817564,-0.016895281,-0.001891947,-0.004309937,-0.050614504,-0.039848572,-0.02012309,-0.021753289,-0.003381318,-0.005733538,0.029785134,0.019999163,0.001637279,0.018728407,0.009804245,0.004309937,0.057650855,0.060714025,0.025567546,0.034310559,0.030380023,0.011474396
"2015-04-27",-0.029524481,-0.018648192,-0.008308505,-0.016244788,-0.00178272,-0.004061114,-0.050188688,-0.039513329,-0.019953796,-0.021562923,-0.003351728,-0.005512788,0.029524481,0.019229165,0.001542754,0.018007335,0.009238222,0.004061114,0.057199508,0.06086982,0.026106253,0.034646163,0.030839305,0.011302704
"2015-04-28",-0.029432011,-0.018049798,-0.008850166,-0.015723515,-0.001898942,-0.004325873,-0.052777096,-0.041551172,-0.020982884,-0.021495389,-0.00334123,-0.00533589,0.029432011,0.018612128,0.001643332,0.017429505,0.009840495,0.004325873,0.061613425,0.065559123,0.027120784,0.035131078,0.029788698,0.0095696
"2015-04-29",-0.028897867,-0.017750903,-0.008338151,-0.015463142,-0.001789082,-0.004075605,-0.053943676,-0.042469614,-0.021446687,-0.021105282,-0.003280593,-0.005247531,0.028897867,0.018303922,0.001548259,0.017140882,0.009271186,0.004075605,0.064093285,0.067704601,0.028848499,0.034467919,0.029837397,0.010018809
"2015-04-30",-0.028549341,-0.017075615,-0.008797341,-0.014874887,-0.001887608,-0.004300052,-0.052125606,-0.041038256,-0.020723867,-0.020850739,-0.003241026,-0.005047902,0.028549341,0.017607596,0.001633524,0.016488801,0.009781758,0.004300052,0.061404847,0.06561284,0.026725121,0.034562098,0.028536304,0.008318521
"2015-05-04",-0.027696949,-0.016922349,-0.01083,-0.014741374,-0.002323747,-0.005293595,-0.052385173,-0.041242612,-0.020827065,-0.020228203,-0.00314426,-0.005002594,0.027696949,0.017449554,0.002010955,0.016340801,0.01204187,0.005293595,0.062687284,0.0661854,0.02350283,0.033148686,0.02382586,0.004692431
"2015-05-05",-0.026584702,-0.016589801,-0.010118125,-0.014451685,-0.002171003,-0.004945638,-0.050522028,-0.039775767,-0.020086324,-0.019415884,-0.003017994,-0.004904286,0.026584702,0.017106645,0.001878771,0.016019681,0.011250337,0.004945638,0.060684307,0.0636474,0.023313571,0.031449817,0.023331981,0.005431162
"2015-05-06",-0.031036542,-0.01690441,-0.012205767,-0.014725746,-0.002618939,-0.005966057,-0.059967323,-0.047212005,-0.023841542,-0.022667243,-0.003523383,-0.00499729,0.031036542,0.017431057,0.002266413,0.016323479,0.013571584,0.005966057,0.072020567,0.078018292,0.026829037,0.039364768,0.026588559,0.002356184
"2015-05-07",-0.030105315,-0.01694595,-0.01264567,-0.014761933,-0.002713327,-0.006181077,-0.061763821,-0.04862638,-0.024555786,-0.02198713,-0.003417666,-0.005009571,0.030105315,0.01747389,0.002348096,0.016363591,0.014060713,0.006181077,0.075947708,0.080771714,0.027425708,0.037591362,0.024434494,0.001674185
"2015-05-08",-0.028965029,-0.017241217,-0.011833488,-0.015019145,-0.002539061,-0.005784091,-0.066472456,-0.052333467,-0.026427824,-0.021154333,-0.003288217,-0.005096857,0.028965029,0.017778356,0.002197287,0.016648711,0.013157648,0.005784091,0.084945419,0.08778397,0.032291497,0.035151703,0.02406655,0.003444918
"2015-05-11",-0.030245706,-0.017113351,-0.011040795,-0.014907758,-0.002368977,-0.005396631,-0.066650741,-0.05247383,-0.026498706,-0.022089663,-0.003433604,-0.005059057,0.030245706,0.017646507,0.002050097,0.016525239,0.012276254,0.005396631,0.083967454,0.088202024,0.033755953,0.037668196,0.027344336,0.004600947
"2015-05-12",-0.031777092,-0.016714253,-0.011419738,-0.014560097,-0.002450284,-0.005581853,-0.068300824,-0.053772933,-0.027154739,-0.023208096,-0.003607453,-0.004941076,0.031777092,0.017234976,0.00212046,0.016139857,0.0126976,0.005581853,0.085197194,0.091210746,0.034346183,0.040947427,0.029034462,0.003415344
"2015-05-13",-0.030940162,-0.016827902,-0.011511794,-0.014659099,-0.002470036,-0.005626849,-0.066870806,-0.052647086,-0.026586198,-0.022596853,-0.003512441,-0.004974673,0.030940162,0.017352165,0.002137553,0.0162496,0.012799956,0.005626849,0.083643165,0.088858055,0.033128207,0.039269877,0.027608135,0.003416978
"2015-05-14",-0.029880608,-0.01681361,-0.011057125,-0.014646649,-0.00237248,-0.005404612,-0.065603448,-0.0516493,-0.026082327,-0.021823017,-0.003392157,-0.004970448,0.029880608,0.017337428,0.002053128,0.0162358,0.01229441,0.005404612,0.082582474,0.086899151,0.032949789,0.037319621,0.026762157,0.004161261
"2015-05-15",-0.029525444,-0.016308472,-0.010338875,-0.014206614,-0.002218368,-0.005053539,-0.062824366,-0.049461342,-0.024977432,-0.021563627,-0.003351837,-0.004821119,0.029525444,0.016816554,0.001919761,0.015748022,0.011495789,0.005053539,0.07829607,0.083123441,0.032090187,0.037214816,0.027429322,0.004673332
"2015-05-18",-0.030867615,-0.01571091,-0.00971877,-0.013686067,-0.002085315,-0.004750438,-0.064357057,-0.050668023,-0.025586793,-0.022543868,-0.003504205,-0.004644467,0.030867615,0.016200374,0.001804618,0.015170995,0.010806295,0.004750438,0.079518274,0.086166993,0.034271739,0.040360703,0.03051056,0.004893382
"2015-05-19",-0.029418207,-0.016511891,-0.009138162,-0.014383816,-0.001960737,-0.004466643,-0.063186431,-0.049746394,-0.025121381,-0.021485307,-0.003339663,-0.004881254,0.029418207,0.017026309,0.001696809,0.01594445,0.010160717,0.004466643,0.079007417,0.083464381,0.034376854,0.036792677,0.029283833,0.006970553
"2015-05-20",-0.031008609,-0.016122842,-0.008855623,-0.014044908,-0.001900113,-0.00432854,-0.065259797,-0.051378746,-0.025945701,-0.022646842,-0.003520212,-0.004766243,0.031008609,0.016625139,0.001644345,0.01556877,0.009846562,0.00432854,0.080885119,0.087121564,0.036393248,0.040170384,0.032175059,0.006910199
"2015-05-21",-0.03071845,-0.015658381,-0.008696229,-0.013640308,-0.001865913,-0.00425063,-0.062277255,-0.049030604,-0.024759914,-0.022434927,-0.003487272,-0.004628938,0.03071845,0.016146209,0.001614749,0.015120271,0.009669332,0.00425063,0.076194251,0.082984227,0.034443367,0.040141565,0.032002,0.006539222
"2015-05-22",-0.032705288,-0.015200084,-0.008196944,-0.013241076,-0.001758783,-0.004006584,-0.0618234,-0.048673286,-0.024579473,-0.023885995,-0.003712825,-0.004493456,0.032705288,0.015673634,0.00152204,0.014677724,0.009114177,0.004006584,0.073457429,0.082779898,0.0349448,0.044330804,0.035859759,0.006747806
"2015-05-25",-0.031951517,-0.014697775,-0.008336773,-0.012803506,-0.001788786,-0.004074931,-0.063287706,-0.049826128,-0.025161645,-0.023335486,-0.003627254,-0.004344964,0.031951517,0.015155676,0.001548003,0.014192677,0.009269653,0.004074931,0.07665316,0.085612405,0.035798658,0.043483303,0.034479515,0.005822016
"2015-05-26",-0.032185368,-0.015006527,-0.008047057,-0.013072465,-0.001726623,-0.003933321,-0.065680293,-0.0517098,-0.026112879,-0.023506277,-0.003653801,-0.004436237,0.032185368,0.015474047,0.001494208,0.014490818,0.008947518,0.003933321,0.080415077,0.089001399,0.038064473,0.043578476,0.035321621,0.00673344
"2015-05-27",-0.033889953,-0.01449267,-0.01016666,-0.012624835,-0.002181417,-0.004969362,-0.065178384,-0.05131465,-0.025913332,-0.024751204,-0.003847313,-0.00428433,0.033889953,0.014944181,0.001887784,0.013994621,0.011304304,0.004969362,0.077879166,0.088783154,0.034129897,0.047304965,0.034350237,0.002465332
"2015-05-28",-0.032361992,-0.014469758,-0.009527504,-0.012604876,-0.002044276,-0.004656949,-0.062004292,-0.048815702,-0.024651391,-0.023635272,-0.003673852,-0.004277557,0.032361992,0.014920555,0.001769103,0.013972496,0.010593626,0.004656949,0.074101407,0.083862963,0.032843687,0.04449507,0.033102528,0.003507736
"2015-05-29",-0.03909526,-0.01695714,-0.009298782,-0.01477168,-0.0019952,-0.004545152,-0.078032536,-0.061434666,-0.031023829,-0.02855285,-0.004438238,-0.005012879,0.03909526,0.017485429,0.001726633,0.016374397,0.01033931,0.004545152,0.094156613,0.106106567,0.045145943,0.05425935,0.043717546,0.00731305
"2015-06-01",-0.038223997,-0.017912036,-0.010290562,-0.015603509,-0.002208002,-0.005029924,-0.075110255,-0.059133968,-0.029862001,-0.027916532,-0.004339329,-0.005295165,0.038223997,0.018470075,0.00191079,0.017296478,0.01144207,0.005029924,0.090145184,0.10050597,0.041306654,0.051595177,0.040727325,0.006959964
"2015-06-02",-0.041302168,-0.017220206,-0.009672811,-0.015000842,-0.002075454,-0.004727973,-0.079566923,-0.062642682,-0.031633864,-0.030164645,-0.004688774,-0.005090646,0.041302168,0.017756691,0.001796084,0.016628422,0.010755193,0.004727973,0.094520309,0.108208581,0.045658402,0.058065521,0.046442337,0.007046408
"2015-06-03",-0.042446345,-0.016775951,-0.0094559,-0.014613844,-0.002028913,-0.00462195,-0.07758992,-0.061086197,-0.030847856,-0.031000284,-0.00481866600000001,-0.004959315,0.042446345,0.017298596,0.001755808,0.016199435,0.010514009,0.00462195,0.090079669,0.105615738,0.044552841,0.060675852,0.04854529,0.006799862
"2015-06-04",-0.040238578,-0.01622491,-0.00890045,-0.014133821,-0.001909732,-0.004350451,-0.07438618,-0.058563906,-0.029574127,-0.029387862,-0.004568032,-0.004796416,0.040238578,0.016730387,0.001652669,0.01566733,0.009896405,0.004350451,0.086929545,0.101228755,0.043103939,0.05718402,0.046124016,0.006975259
"2015-06-05",-0.03827229,-0.015831989,-0.010460187,-0.01379154,-0.002244398,-0.005112835,-0.070927088,-0.055840579,-0.028198877,-0.027951802,-0.004344811,-0.004680261,0.03827229,0.016325225,0.001942287,0.015287913,0.011630676,0.005112835,0.083112535,0.096270458,0.037911214,0.053966767,0.040515698,0.003814172
"2015-06-08",-0.036911449,-0.01597289,-0.010381075,-0.013914282,-0.002227423,-0.005074166,-0.069167051,-0.054454909,-0.027499129,-0.026957925,-0.004190324,-0.004721914,0.036911449,0.016470516,0.001927597,0.015423972,0.011542711,0.005074166,0.081529333,0.093373688,0.036735446,0.051287233,0.038580923,0.004140885
"2015-06-09",-0.036306657,-0.015799018,-0.011350064,-0.013762819,-0.002435335,-0.005547798,-0.068724926,-0.054106826,-0.027323351,-0.026516221,-0.004121666,-0.004670513,0.036306657,0.016291227,0.002107523,0.015256075,0.01262013,0.005547798,0.081393542,0.092875596,0.034778595,0.050355832,0.036033879,0.002273646
"2015-06-10",-0.034801167,-0.016053015,-0.010804479,-0.013984081,-0.002318271,-0.005281121,-0.066983886,-0.052736114,-0.026631156,-0.025416701,-0.003950757,-0.004745601,0.034801167,0.016553137,0.002006216,0.015501342,0.012013494,0.005281121,0.079986138,0.08988435,0.034400725,0.047283837,0.034663093,0.003539677
