"da[, 1]","PCoVaR1DL","PCoVaR2DL","PCoVaR3DL","PCoVaR4DL","PCoVaR5DL","PCoVaR6DL","VaR1D","PCoVaR2DR","PCoVaR3DR","PCoVaR4DR","PCoVaR5DR","PCoVaR6DR","PCoVaR1UL","PCoVaR2UL","PCoVaR3UL","PCoVaR4UL","PCoVaR5UL","PCoVaR6UL","PCoVaR1UR","PCoVaR2UR","PCoVaR3UR","PCoVaR4UR","PCoVaR5UR","PCoVaR6UR"
"2016-12-15",1.03863523654655,0.951875838775865,0.238677009313487,0.896577510126332,0.333355035995223,0.571108801533934,1.81465212340037,1.53026443254877,0.271861430503387,0.863486102307345,0.277633541445014,0.467633914522513,0.972562249028798,0.885344169895427,0.211580600766986,0.833956083461682,0.992782666650259,1.05309404167095,1.5491938573008,2.02174663796133,1.18170261903221,1.34986643347845,1.84854023855863,1.26683714318718
"2016-12-16",1.03984432364105,0.950035719632593,0.239564115608256,0.894844239525113,0.334594044624901,0.573231525547827,1.80759205295833,1.52431077221058,0.270803727744524,0.864491309314073,0.277956689437366,0.466729949442313,0.971504380642619,0.887043357850568,0.210888331777794,0.835556646990743,0.98953446811004,1.04964847591983,1.67925588390479,1.79679091222663,1.3376446756595,1.06858274872969,1.9058127241756,1.62904344768992
"2016-12-19",1.04047951100901,0.949394930280554,0.239219167593018,0.894240684988212,0.334112240081346,0.572406031885084,1.82368938907612,1.53788538631998,0.273215304812991,0.865019371113035,0.278126546259146,0.466415115872267,0.970950693521941,0.887638023447834,0.211156433498964,0.836116818224002,0.990792335294484,1.05098272323117,1.62124196466532,1.59848664313565,1.20985085012223,0.963431917757185,1.80012523428105,1.66986665165977
"2016-12-20",1.04112480470399,0.949550449747437,0.240113114288836,0.894387169785256,0.335360755713467,0.574545009633885,1.83642112960762,1.54862184635496,0.275122684384084,0.865555816553968,0.278299022259078,0.466491521534462,0.970389439180466,0.887493556396917,0.210464782035012,0.835980732486011,0.987546831493144,1.04754010159096,1.58926060082854,1.54710060396724,1.26418216361779,0.94747702740374,1.89813247372951,1.78571858457222
"2016-12-21",1.04168235055225,0.949734150155599,0.241071310092867,0.894560215590428,0.336699039960195,0.576837716671914,1.8364427040363,1.54864002233211,0.275125941970867,0.866019342990552,0.278448041307352,0.466581764157089,0.969905476680031,0.887322970185768,0.20973417355491,0.835820030232666,0.984118535928781,1.0439035560215,1.62585283470659,1.57298525911508,1.38353406663492,0.939420812440392,2.00773683682811,1.90280270916099
"2016-12-22",1.04206834690813,0.950286052267284,0.240167726581039,0.895080105382392,0.335437049350222,0.574675674505492,1.82508956391791,1.53906613542436,0.27342509123792,0.866340240464216,0.278551216906845,0.466852934078802,0.969571164551655,0.886811333983179,0.210422955518106,0.835338047522114,0.987350412160649,1.04733174285693,1.72015188913872,1.71942280315308,1.32599985484434,0.97879384280939,1.83780483770195,1.68359462217351
"2016-12-23",1.0434113332759,0.95043553181662,0.23955502088744,0.89522087473501,0.334581254797307,0.573209623912044,1.84517520548842,1.55600397320311,0.276434196602255,0.867456820561646,0.278910233011025,0.466926347454315,0.968411421261008,0.886672896910801,0.210895393735593,0.835207712658477,0.989567492420833,1.04968345992677,1.68757558547055,1.62207391943836,1.15510367376565,0.929438843359679,1.65185678606181,1.57165846317077
"2016-12-26",1.04237193538351,0.950717000569016,0.240454281279012,0.895486000057365,0.335837247743815,0.575361429868944,1.82688922564003,1.54058374866724,0.273694718319744,0.866592695822912,0.278632366923507,0.467064623163483,0.969308415407864,0.886412701879616,0.210203337416944,0.834962609410573,0.986320153608277,1.04623890661875,1.72927791936705,1.77035868832258,1.35364038859551,1.00881591459466,1.86081550511038,1.66437383292681
"2016-12-27",1.04376924469664,0.951331105711871,0.240954257439508,0.896064398737284,0.336535530453711,0.576557651064995,1.83694069244564,1.54906001333194,0.275200574787803,0.867754298891015,0.279005839811223,0.467366302329783,0.968103316885706,0.885845752698573,0.209822850777055,0.834428550295085,0.984534611725441,1.04434494902905,1.75955286028533,1.79514319958443,1.36660411435779,1.00311867876428,1.83922255641679,1.65096136905531
"2016-12-28",1.04555990717172,0.951997688513277,0.241929791783438,0.896692256840945,0.33789808990656,0.578891952270126,1.84609225591532,1.55677732440504,0.276571569832991,0.869243038925808,0.27948451478119,0.467693771214507,0.966567852884506,0.885232005283762,0.209088598892819,0.833850405070429,0.981089427802594,1.04069043286044,1.81927087662321,1.83210648382849,1.44083143865303,0.984926402696804,1.86043995819758,1.6943314513259
"2016-12-29",1.04593294659988,0.952662719927357,0.23745615249161,0.897318632699651,0.331649864344882,0.56818741834737,1.84924871039325,1.55943915081423,0.277044512978479,0.869553147772813,0.27958421729537,0.468020486325614,0.966249227308407,0.884621587661944,0.212549454929459,0.833275418043194,0.99732854078004,1.05791604176017,1.82392230454623,1.90385134492295,0.874244473469625,1.03145928815372,1.19151174107831,1.01633132167659
"2016-12-30",1.04697477748346,0.95299498562033,0.237654672458934,0.897631636245953,0.331927190452325,0.568662531115413,1.86097238298929,1.5693254799598,0.278800828078986,0.870419294597884,0.279862725475965,0.46818373127982,0.965362042187584,0.884317078111423,0.212390632463002,0.832988656172204,0.996583350524373,1.05712562096824,1.82005672187064,1.87874684819634,0.857101832286074,1.01546842599059,1.16991095970606,1.01195143391857
"2017-01-03",1.0488344760396,0.953639900874779,0.23634546255617,0.898239071321821,0.330098568831076,0.565529844132798,1.87643914285503,1.58236836860481,0.281118008754512,0.871965377642905,0.280359851445375,0.468500571921804,0.963786256411044,0.883727398764723,0.21344729727688,0.832433106669467,1.00154147667802,1.06238495412528,1.84515733829716,1.87547335227303,0.645115103632667,0.993499500138353,0.899769191780986,0.780299193631273
"2017-01-04",1.04851084377371,0.953785935232698,0.237156626251322,0.898376646093088,0.33123144818432,0.567470633398666,1.86251931152291,1.57063001245198,0.279032613348975,0.871696354244452,0.280273326185187,0.46857232714191,0.964059789613174,0.883594103703941,0.212790045348483,0.832307576078589,0.998457321010869,1.05911339534801,1.90474389471176,1.97417290509205,0.789675826893469,1.0203078804841,1.02854771620857,0.875638992855006
"2017-01-05",1.04730130769326,0.954156554713511,0.237994383957078,0.898725651443684,0.332401619660023,0.569475435932558,1.86118473494852,1.5695045797649,0.278832661694955,0.870690779804734,0.279950008066472,0.468754349993953,0.965084486993716,0.883256110513562,0.212119924267864,0.831989198631804,0.995313308144535,1.05577836148022,1.83882072614899,2.03105414413223,0.89849687539938,1.10779848002581,1.20327971875439,0.95234893772246
"2017-01-06",1.04873983274067,0.954788666437227,0.238335396028784,0.89932104828097,0.332877867563412,0.570291345386842,1.87856405580551,1.5841602237232,0.281436321262745,0.871886709153135,0.28033455367598,0.469064935364116,0.963866276936609,0.882680943794519,0.211849791748717,0.831447451555323,0.994045744720203,1.05443379865945,1.82800484188573,2.01023338557757,0.879839211793995,1.09959418823259,1.18342214721853,0.941700753521808
"2017-01-09",1.04770897679329,0.954127620389892,0.239206976623683,0.898698471288635,0.334095135541114,0.572376843317737,1.88200551287849,1.58706231997133,0.281951920857556,0.871029681906402,0.280059023746393,0.468740200967627,0.964738677493949,0.883282516927002,0.211165936346656,0.832014097644611,0.990836775076028,1.05102993238166,1.74924134792745,1.90712430734693,0.970983858853874,1.08650138471027,1.35464926686823,1.1077888067658
"2017-01-10",1.04874422138238,0.954742012205591,0.238091613624625,0.899277189763587,0.33253743067709,0.569708117863464,1.8870372092748,1.5913054903932,0.282705764381063,0.871890362616061,0.280335777381489,0.469042013779703,0.963862532444987,0.882723334889441,0.212042705179591,0.831487381062503,0.994951054485338,1.05539418223639,1.78338570382921,1.95700493794212,0.823511688807702,1.09526379044458,1.14942008126421,0.915454186282158
"2017-01-11",1.04964703208651,0.955336338734925,0.23851196391747,0.899836955047401,0.333124496165948,0.570713822966635,1.8925834438825,1.59598251636965,0.283536673794181,0.87264094361843,0.280577098450821,0.469334030089936,0.963101200639396,0.882183920767253,0.211710512481571,0.830979273947731,0.993392127948381,1.05374047944182,1.80664174858422,2.00066368168543,0.85522645895978,1.10766901711067,1.16630619394396,0.918587411072961
"2017-01-12",1.04827770070176,0.955491402462582,0.239383825161484,0.899983031648963,0.334342287887217,0.572800097421918,1.8733216817161,1.579739510799,0.280650984327862,0.871502484086167,0.280211035074319,0.469410178453644,0.964256970673848,0.882043309422702,0.211028257999735,0.830846816246042,0.990190989026263,1.05034488259926,1.82931437499763,2.13071395300192,1.02264418855984,1.18318168003504,1.35033198537917,1.0094775101722
"2017-01-13",1.04715489962104,0.955281803676676,0.238870546539486,0.899785536121836,0.33362538089016,0.571571952252448,1.86769438602261,1.5749940135654,0.279807900362648,0.870569053827964,0.279910850128933,0.469307195534125,0.96520895495242,0.882233394764813,0.211428746333032,0.831025836999615,0.992070125579107,1.05233823162226,1.79313767229438,2.13813425475154,0.981916451123316,1.2178618075873,1.33566928339347,0.965943106195791
