"da[, 1]","PCoVaR1DL","PCoVaR2DL","PCoVaR3DL","PCoVaR4DL","PCoVaR5DL","PCoVaR6DL","VaR1D","PCoVaR2DR","PCoVaR3DR","PCoVaR4DR","PCoVaR5DR","PCoVaR6DR","PCoVaR1UL","PCoVaR2UL","PCoVaR3UL","PCoVaR4UL","PCoVaR5UL","PCoVaR6UL","PCoVaR1UR","PCoVaR2UR","PCoVaR3UR","PCoVaR4UR","PCoVaR5UR","PCoVaR6UR"
"2014-08-15",1.03973098378172,0.906492160627131,0.620958260524216,0.78966221222848,0.133236381128847,0.303518186660796,1.82455599261019,1.4364647803982,0.725398891016216,0.759357652215753,0.118034097828558,0.26797773915617,0.970540578986666,0.916275309763214,0.10610472996868,0.858054750172426,0.635369362647592,0.279307806631564,1.59537001555396,2.64420570211002,0.374346115426399,1.74640270737738,0.6532852700514,-0.0867946497320649
"2014-08-18",1.03931714429386,0.906915981408199,0.622369112430401,0.79003142706623,0.133539066854785,0.304207789876394,1.82101234914704,1.43367489613548,0.723990009940875,0.759055357188457,0.117987150811444,0.268102944979119,0.97090146373653,0.915855708379746,0.105883832495203,0.857661797634498,0.634046662715148,0.278726343386042,1.588507227893,2.73936537528993,0.454197323007135,1.82617961457661,0.755320272468523,-0.0578477507827621
"2014-08-19",1.03975550596449,0.907190961005999,0.624263829421166,0.790270967928011,0.133945622652448,0.305133887770482,1.8275749976871,1.43884158456105,0.726599130555484,0.759375536546698,0.118036837400962,0.268184301774086,0.970519085729134,0.915584113639035,0.105590196368027,0.857407482481692,0.632288365655818,0.277953395647137,1.57914454750035,2.72511176172199,0.525031427767153,1.824914385475,0.845083610848465,-0.0093287567137316
"2014-08-20",1.04143929222266,0.907725492995177,0.626212657885755,0.790736590359907,0.134363828958564,0.306086517096103,1.84339487258587,1.45129652642465,0.732888763428625,0.760605261823433,0.118228048591622,0.268342275674769,0.969056769639314,0.91505664962315,0.10529176239548,0.856913535679625,0.63050107303042,0.277167767886626,1.59939660445742,2.67562184319612,0.566244911512815,1.76329252471086,0.873991568772985,0.0283306854986886
"2014-08-21",1.04240054699198,0.907882573278282,0.628211812998038,0.790873400320957,0.134792701883613,0.307063674307236,1.85133417180927,1.4575470832539,0.736045161090626,0.76130727523,0.11833715186747,0.26838874598031,0.968225862380181,0.914902023093592,0.104989204927988,0.856768685116937,0.628689364743144,0.276371318044462,1.61688571192001,2.63709910742623,0.631600623156086,1.71476680247576,0.935920231659282,0.081156378402922
"2014-08-22",1.04380721375086,0.907547120088391,0.630314630644213,0.790581171615637,0.135243953380355,0.308091530086128,1.8504439544044,1.45684626423136,0.735691281681118,0.7623346686105,0.118496807495393,0.268289576254313,0.967015401167103,0.91523258555565,0.104674884663208,0.857078241899923,0.626807307531116,0.275543990212339,1.71061469060793,2.59567448108823,0.727402030122574,1.58959721634897,0.978189564935635,0.158073959604844
"2014-08-25",1.04446803869941,0.907566735613566,0.629770648136981,0.790598317385242,0.135127244527131,0.307825603680911,1.85997143210508,1.46434721892068,0.739479151478774,0.76281727418753,0.118571829035614,0.268295315667525,0.966448886521818,0.915213058609378,0.104755822688065,0.85706000573989,0.627291940907678,0.275756981685308,1.69863961459744,2.52884318913417,0.673029750218573,1.55180490103863,0.920914775127653,0.141115072056496
"2014-08-26",1.04155002553567,0.907928025625254,0.631986130946947,0.790913014944897,0.135602615460429,0.308908495660296,1.85510479226596,1.46051567312866,0.737544309110262,0.760686162280605,0.118240587155946,0.268402200913022,0.9689607671996,0.914857264039803,0.104427888145263,0.856726758990994,0.625328057665305,0.274893669775882,1.54305174267564,2.61534279533324,0.784557775225587,1.77772087950923,1.1780296173036,0.188894685433096
"2014-08-27",1.03929272471023,0.90811488514725,0.634219179246383,0.791075772557984,0.136081758362057,0.309999997246674,1.83117123627072,1.44167291218755,0.728028950202925,0.759037537182591,0.117984338964287,0.268457387539782,0.970922636041472,0.914673282973453,0.10410174077977,0.856554470762029,0.623374998671498,0.274035116100527,1.52736511278618,2.833459738765,0.97139879212193,1.96708103188809,1.43277564915475,0.243446631499022
"2014-08-28",1.04051777352438,0.907660818875949,0.635722235242617,0.790680268450584,0.136404225393861,0.310734651742785,1.85141195750396,1.45760837592248,0.736076173763849,0.759932230859356,0.118123421338968,0.268323171115426,0.969855946150283,0.915120270163473,0.103884579939737,0.856973050057291,0.622074641797196,0.273463446458661,1.49705722228158,2.60475335181207,0.957632166247403,1.82189466191249,1.43557206049578,0.308881658051984
"2014-08-29",1.03900133416568,0.906792437763805,0.634704888830329,0.789923769850642,0.136185971035479,0.310237451685611,1.84359213477399,1.451451873135,0.732967196383028,0.75882472539829,0.117951287895954,0.26806645719867,0.97117716611433,0.915978094893226,0.104031368604313,0.857776416277258,0.622953555932249,0.273849880861016,1.44037771940223,2.53783875146939,0.943631852952203,1.83583019191346,1.47880412035272,0.326027514785644
"2014-09-01",1.03834080029185,0.906787075099225,0.637118192941859,0.789919108359086,0.136703669916434,0.311416966783835,1.83649016834654,1.44586052621867,0.73014360710875,0.758342323683406,0.117876297881931,0.268064886521493,0.971754993605428,0.915983309745365,0.103684590221899,0.857781291335182,0.620877434970742,0.27293715025763,1.43467701551592,2.59186990239595,1.07690532337255,1.88688604119346,1.65881294390565,0.397267757154746
"2014-09-02",1.0379475339059,0.90733439757222,0.638646079609654,0.790395910407895,0.137031627525059,0.312163813343998,1.83471790643672,1.4444652007149,0.729438977159166,0.758055069129269,0.117831619502795,0.268226649349946,0.972099693051129,0.915442319230225,0.103467699041118,0.857274639320933,0.619578460571214,0.27236617649445,1.41806115172711,2.68744320794868,1.15063394421947,1.98460595771047,1.77331575106258,0.409617012353652
"2014-09-03",1.0373742870929,0.907860402755802,0.639060538128619,0.790854169738206,0.137120509732223,0.312366440593065,1.81764226694688,1.43102160352606,0.722650135240811,0.757636405654471,0.117766548479516,0.268382201752708,0.972603026137479,0.914923704206234,0.103409165684722,0.856789042188631,0.619228028149111,0.272212138090439,1.47471819857889,2.91500521396675,1.24806781402831,2.09756436431931,1.84176004576694,0.391661665552578
"2014-09-04",1.03769089658382,0.908366885207194,0.638980182292554,0.7912952693646,0.137103271828139,0.312327127006454,1.81301564137684,1.42737905681787,0.720810729755717,0.757867661207956,0.117802496714741,0.268531872323728,0.972324880874226,0.914425284462194,0.103420570741029,0.85632228618315,0.619295993500611,0.272241957908524,1.52437546617783,3.03718042800543,1.26746524470401,2.13115175755817,1.81199583089922,0.362120849174711
"2014-09-05",1.0381166295032,0.904991839547683,0.637677937831842,0.788355214531934,0.136823896182264,0.311690584861429,1.81420662601166,1.42831672669915,0.721284181552516,0.758178581562439,0.117850838743738,0.267534158648947,0.971951415373742,0.917766803983827,0.103604932573333,0.859451490330757,0.620400342148868,0.272727439613653,1.54690040235429,2.49778635410269,1.20267241518725,1.68831043504546,1.70654431828761,0.5280414774642
"2014-09-09",1.03920696070759,0.905497799661441,0.640291737807141,0.788795959283705,0.137384646383236,0.312968175021475,1.81414744836845,1.42827016172145,0.721260701415785,0.758974903465676,0.117974586656832,0.267683707091169,0.970997479383468,0.917262714473913,0.103236185161653,0.858979437281423,0.61819212317099,0.271756678361281,1.62320769692546,2.57792296058062,1.32057008941315,1.66871782352916,1.76757985948046,0.573617779496671
"2014-09-10",1.04054949222122,0.905951644321871,0.627891534306488,0.789191347907245,0.13472397594129,0.306907057905518,1.82967910860298,1.44049814066753,0.727435698207495,0.759955404266744,0.118127012653409,0.267817925140103,0.969828333820556,0.916811590210299,0.105037399551541,0.858556904750293,0.628978045838961,0.276498168096146,1.61991010510601,2.5203480547658,0.68886929425937,1.62718201545793,1.01027505510816,0.160814953667847
"2014-09-11",1.04082624368259,0.902365361339915,0.629978241362813,0.786067289817299,0.135171729283153,0.307927094657435,1.83209184536324,1.44239768183647,0.728394941195072,0.760157523120368,0.118158461522993,0.266757691573938,0.969588227848293,0.920401491318146,0.104724887777159,0.861918691845604,0.627106760089509,0.275675607579532,1.62407665738054,1.95710045646308,0.776370536648133,1.20302822600676,1.10999039638496,0.454060779340099
"2014-09-12",1.04129404214503,0.901160238632352,0.632113135685789,0.785017438440318,0.135629784043181,0.308970566119519,1.83714771942845,1.44637820525609,0.730405027059883,0.760499140423248,0.118211513789122,0.26640142714838,0.96918250308589,0.921620666763623,0.104409214476449,0.863060478005037,0.625216228833209,0.274844495977889,1.62544178497809,1.7414836477158,0.854030205766123,1.0408308815818,1.19881567308765,0.636051459913437
"2014-09-15",1.04256598201312,0.901699076504254,0.627086149692148,0.785486864615959,0.134551193085922,0.30651345824745,1.83477981012561,1.44451394542586,0.729463566240434,0.761428084555515,0.118355932707858,0.26656076358086,0.968083227253963,0.921074730739337,0.105159079248749,0.862549172149667,0.629706761900381,0.276818576265096,1.72266180877224,1.83806961648364,0.634063563409588,1.03629398537351,0.868809795591629,0.393254501392525
"2014-09-16",1.04312050962273,0.901536859759179,0.627485712406385,0.785345515302037,0.134636933757048,0.306708756548124,1.85020013925432,1.45665428075877,0.735594401747257,0.7618331401552,0.118418931353604,0.266512752345639,0.967605722513043,0.921238963990083,0.105098640409603,0.86270298220896,0.629344839297187,0.27665944563615,1.66865718331065,1.72172449095228,0.60275525968339,0.991555696970656,0.864764593468817,0.421436779762497
"2014-09-17",1.03829951529251,0.901084759652987,0.629642590288242,0.784951716128617,0.135099723760621,0.307763028194177,1.79568529469957,1.41373499002752,0.713920578874851,0.758312173348816,0.117871608945591,0.266379161782334,0.971791198788596,0.921697225821325,0.104774881910609,0.863132112141246,0.627406207028452,0.275807253368635,1.68013347150547,2.01157092153678,0.90913423090032,1.19985700648555,1.23678304270184,0.544505327183163
"2014-09-18",1.03862727346535,0.901326618378827,0.631779557982242,0.78516240211967,0.135558290625119,0.308807537778292,1.80486740478114,1.42096399841974,0.717571183502026,0.75855149203538,0.117908782429847,0.266450649387044,0.971504134508296,0.921451923882974,0.104458313534151,0.862902466277736,0.625510213619702,0.274973747089118,1.64198921631972,1.9823923913198,0.971634520865414,1.2094647887391,1.33911313659957,0.607999794052752
"2014-09-19",1.04011330706329,0.901127651358271,0.634104350545858,0.784989107215247,0.136057081097226,0.309943941410854,1.81793900578051,1.43125523651466,0.722768114573434,0.759636845827323,0.118077492706366,0.266391815256282,0.970207695171729,0.921653712058872,0.104118366429086,0.863091407543127,0.623474807596776,0.274079017927694,1.66198646949244,1.85833034791254,1.02230848911125,1.1000596927237,1.3744387758859,0.71712435419526
"2014-09-22",1.04085911129357,0.901435652911796,0.635182188427827,0.785257404837431,0.136288386863068,0.310470676478477,1.82478914957798,1.43664831976817,0.725491567585935,0.760181508594115,0.118162126253169,0.266482848121089,0.969559573213644,0.92134142826986,0.103962410918825,0.862798977704729,0.622540683152687,0.273668329062123,1.67015318277223,1.86140185360296,1.04135873225132,1.09508906957927,1.38598695460006,0.729316323428038
"2014-09-23",1.03765016823277,0.900548691142228,0.626850655837082,0.784484748299185,0.134500642646101,0.306398291956049,1.78244104968748,1.40330781980857,0.708654978654906,0.757837926521313,0.117797900139588,0.266220627775331,0.972360746640682,0.922241738768831,0.105194738684965,0.863642097401748,0.629920352665554,0.276912394392566,1.72658065036276,2.02526262340998,0.827934758272261,1.17313078950781,1.11089292863329,0.475779445667258
"2014-09-24",1.03770806053702,0.900202688921753,0.623154729000673,0.784183356933765,0.133707638718783,0.3045917638432,1.78328545126357,1.40397263669133,0.708990722097657,0.757880188066444,0.117804450966188,0.266118357212298,0.972309896956571,0.922593961973835,0.105761671615488,0.863971890830887,0.633315168548918,0.278404760776763,1.72471585291536,1.95817944538497,0.629578060756153,1.12632549402469,0.882780445713788,0.345369026092599
"2014-09-25",1.03668730385376,0.900716482514961,0.625075192499124,0.784630943857466,0.134119730778871,0.305530512866616,1.77160013306004,1.39477281828908,0.704344905393884,0.757134695183888,0.117688566560177,0.266270312008247,0.973207616755409,0.922071225308265,0.105465555006132,0.863482362950066,0.631541734725409,0.277625185398464,1.73475591615526,2.14762880629895,0.784253032768217,1.25545672942436,1.05922186743181,0.387197705178664
"2014-09-26",1.03775601493187,0.901023954385449,0.616265267878779,0.784898754502165,0.132229458773994,0.301224306344504,1.78719993760848,1.40705450555655,0.71054703826989,0.757915222879953,0.117809854622228,0.266361179511288,0.972267700725199,0.92175903254965,0.106853563960962,0.863190023607053,0.639853406575099,0.281279004850902,1.69978474107198,2.06853411028911,0.242834579123393,1.22586899987421,0.448098434739945,-0.0116986453841838
"2014-09-29",1.03917672644852,0.901343651062669,0.617800237234647,0.785177232205794,0.132558782440168,0.301974577624929,1.80503541258347,1.42109631201347,0.717637968111341,0.758952816819408,0.117971205333307,0.266455624387271,0.971024047725416,0.921434613347956,0.10660622768902,0.862886253644846,0.638372357378667,0.280627930770456,1.67997562185088,1.98395160039742,0.271613940089996,1.17879195607676,0.486943344860122,0.0365101596911659
"2014-09-30",1.04080267179284,0.899633462407267,0.618028215267167,0.783687478108401,0.13260770445312,0.302086018706802,1.81635939766649,1.43001166735158,0.722140144555693,0.760140307969774,0.118155787518505,0.265950120056212,0.969608600710095,0.923174640642718,0.106569696490694,0.864515678009575,0.638153511097353,0.280531729311783,1.71940762754605,1.62991704728869,0.251306006808031,0.890943632267397,0.438278361246737,0.155441230167652
"2014-10-08",1.04233932450169,0.898357863755871,0.617951291461224,0.78257625595687,0.132591200594909,0.302048406522125,1.83254683246239,1.44275589852689,0.728575839627571,0.761262569071233,0.118330238485984,0.265572972222552,0.968278839622239,0.924480884561915,0.106581984988709,0.865738965416838,0.638227315352354,0.28056416516787,1.72131117352622,1.33624233750081,0.205224789097866,0.677263702362461,0.379687708209325,0.249727187495197
"2014-10-09",1.04133728627767,0.898502350472837,0.618304182213423,0.782702120282006,0.132666905496167,0.302220896841752,1.83304043876821,1.44314451605112,0.72877207625023,0.760530756698243,0.118216445912896,0.265615710146765,0.969144970496997,0.924332537076838,0.106525541673512,0.865599997268658,0.637889153451861,0.280415514109001,1.65229361678491,1.35612352072599,0.221301970041103,0.736249663540334,0.434779144858385,0.255568806128532
