Date,VaR1D,VaR2D,VaR3D,VaR4D,VaR1U,VaR2U,VaR3U,VaR4U,CoVaR1DL,CoVaR1DR,CoVaR1UL,CoVaR1UR,CoVaR2DL,CoVaR2DR,CoVaR2UL,CoVaR2UR,CoVaR3DL,CoVaR3DR,CoVaR3UL,CoVaR3UR,CoVaR4DL,CoVaR4DR,CoVaR4UL,CoVaR4UR,CoVaR5DL,CoVaR5DR,CoVaR5UL,CoVaR5UR,CoVaR6DL,CoVaR6DR,CoVaR6UL,CoVaR6UR
2014-08-13,-0.015969876,-0.018571769,-0.013115646,-0.018899617,0.022895876,0.019879769,0.01336728,0.020329617,-0.037873384,-0.044988092,0.039181384,0.051914092,-0.024999233,-0.038815788,0.025621093,0.048674224,-0.030573529,-0.027506809,0.022497273,0.025039774,-0.02346766,-0.032668519,0.02484248,0.036466904,-0.021404439,-0.020762959,0.033309833,0.029981421,-0.024605709,-0.016628678,0.026035709,0.016674055
2014-08-14,-0.015094182,-0.017772107,-0.012798167,-0.017641524,0.022020182,0.019080107,0.013059443,0.019071524,-0.036270906,-0.042804765,0.037578906,0.049730765,-0.024401158,-0.0369106,0.025023919,0.046636893,-0.028566665,-0.026111232,0.021100146,0.024067471,-0.022905749,-0.031282529,0.02426369,0.034977331,-0.019985685,-0.019872159,0.031219182,0.0287616,-0.022981624,-0.016228249,0.024411624,0.016288139
2014-08-15,-0.015608524,-0.018347444,-0.012866718,-0.016497476,0.022534524,0.019655444,0.013125913,0.017927476,-0.03742385,-0.04408715,0.03873185,0.05101315,-0.024530297,-0.038029619,0.025152863,0.047833527,-0.02674172,-0.02693093,0.019829666,0.024638557,-0.023027079,-0.032279716,0.024388665,0.036049043,-0.01869554,-0.020513068,0.029318045,0.029639232,-0.02150476,-0.016314712,0.02293476,0.016371467
2014-08-18,-0.015777284,-0.018562106,-0.012630514,-0.015641917,0.022703284,0.019870106,0.012896882,0.017071917,-0.037854021,-0.044507913,0.039162021,0.051433913,-0.024085329,-0.03839678,0.024708565,0.048226154,-0.025376963,-0.02719988,0.018879557,0.024825936,-0.022609017,-0.032651772,0.023958045,0.036448905,-0.017730724,-0.020752196,0.027896309,0.029966682,-0.02040031,-0.016016792,0.02183031,0.016084345
2014-08-19,-0.015467577,-0.018334844,-0.01248192,-0.014623479,0.022393577,0.019642844,0.012752801,0.016053479,-0.037398599,-0.043735734,0.038706599,0.050661734,-0.023805405,-0.03772297,0.024429063,0.047505609,-0.023752388,-0.026706305,0.017748569,0.02448206,-0.022346019,-0.032257876,0.023687148,0.036025571,-0.01658223,-0.020499031,0.026203907,0.029620011,-0.019085598,-0.015829375,0.020515598,0.01590372
2014-08-20,-0.014768731,-0.017511496,-0.012202807,-0.013705638,0.021694731,0.018819496,0.012482166,0.015135638,-0.035748656,-0.041993334,0.037056656,0.048919334,-0.023279606,-0.036202539,0.023904055,0.045879722,-0.022288282,-0.025592568,0.016729296,0.023706116,-0.021852013,-0.030830832,0.023178303,0.034491876,-0.01554718,-0.019581846,0.024678674,0.028364058,-0.017900749,-0.015477336,0.019330749,0.015564441
2014-08-21,-0.014441281,-0.017073742,-0.012123135,-0.012876528,0.021367281,0.018381742,0.012404913,0.014306528,-0.03487142,-0.041176918,0.03617942,0.048102918,-0.023129518,-0.035490128,0.023754193,0.045117898,-0.020965715,-0.025070716,0.015808559,0.02334254,-0.021711,-0.030072106,0.023033054,0.033676446,-0.01461219,-0.0190942,0.02330089,0.027696297,-0.016830442,-0.015376848,0.018260442,0.015467594
2014-08-22,-0.014477275,-0.016471237,-0.012294544,-0.012106227,0.021403275,0.017779237,0.012571116,0.013536227,-0.033664033,-0.041266661,0.034972033,0.048192661,-0.023452422,-0.035568439,0.024076611,0.045201641,-0.019736959,-0.02512808,0.01495313,0.023382506,-0.022014379,-0.029027832,0.023345546,0.032554127,-0.013743521,-0.018423026,0.022020833,0.026777223,-0.015836053,-0.015593042,0.017266053,0.015675952
2014-08-25,-0.014101144,-0.016202626,-0.012284333,-0.012296521,0.021027144,0.017510626,0.012561215,0.013726521,-0.033125751,-0.040328869,0.034433751,0.047254869,-0.023433185,-0.034750115,0.024057403,0.044326558,-0.020040509,-0.024528646,0.015164454,0.022964878,-0.021996306,-0.028562269,0.02332693,0.03205377,-0.013958116,-0.018123801,0.022337057,0.026367477,-0.016081705,-0.015580162,0.017511705,0.01566354
2014-08-26,-0.014290797,-0.017459893,-0.012100251,-0.011556665,0.021216797,0.018767893,0.012382724,0.012986665,-0.035645245,-0.040801723,0.036953245,0.047727723,-0.023086408,-0.03516273,0.023711149,0.044767792,-0.018860317,-0.024830893,0.014342835,0.023175454,-0.021670497,-0.030741392,0.022991335,0.034395751,-0.013123779,-0.019524361,0.021107591,0.028285341,-0.015126617,-0.015347985,0.016556617,0.015439777
