Date,VaR1D,VaR2D,VaR3D,VaR4D,VaR1U,VaR2U,VaR3U,VaR4U,CoVaR1DL,CoVaR1DR,CoVaR1UL,CoVaR1UR,CoVaR2DL,CoVaR2DR,CoVaR2UL,CoVaR2UR,CoVaR3DL,CoVaR3DR,CoVaR3UL,CoVaR3UR,CoVaR4DL,CoVaR4DR,CoVaR4UL,CoVaR4UR,CoVaR5DL,CoVaR5DR,CoVaR5UL,CoVaR5UR,CoVaR6DL,CoVaR6DR,CoVaR6UL,CoVaR6UR
2016-12-15,-0.016161248,-0.019253124,-0.015650039,-0.011166065,0.023087248,0.020561124,0.015824699,0.012596065,-0.039250097,-0.045488291,0.040558097,0.052414291,-0.030546933,-0.040892231,0.029835004,0.047818231,-0.013831148,-0.020554868,0.015261148,0.027480868,-0.029681512,-0.035877929,0.029021803,0.037185929,-0.014888329,-0.024598437,0.02510122,0.035880398,-0.017543103,-0.022968528,0.025860906,0.028553228
2016-12-16,-0.016525596,-0.018594217,-0.017266415,-0.01051655,0.023451596,0.019902217,0.017391983,0.01194655,-0.037929308,-0.046397132,0.039237308,0.053323132,-0.033670126,-0.04171574,0.032819426,0.04864174,-0.013035938,-0.021000789,0.014465938,0.027926789,-0.032717167,-0.034668756,0.03192397,0.035976756,-0.014035325,-0.023762604,0.023768073,0.034714437,-0.016544968,-0.025325168,0.024486228,0.031407999
2016-12-19,-0.01571767,-0.018265858,-0.017910498,-0.010759953,0.02264367,0.019573858,0.018016504,0.012189953,-0.037271109,-0.044381818,0.038579109,0.051307818,-0.034914634,-0.039889645,0.034008638,0.046815645,-0.01333394,-0.020011978,0.01476394,0.026937978,-0.033926794,-0.034066179,0.033080406,0.035374179,-0.014354985,-0.023346078,0.024267665,0.034133395,-0.016919015,-0.026264225,0.025001383,0.032545549
2016-12-20,-0.015132529,-0.017943915,-0.017749851,-0.010151149,0.022058529,0.019251915,0.017860737,0.011581149,-0.03662577,-0.042922225,0.03793377,0.049848225,-0.03460423,-0.038567094,0.033712026,0.045493094,-0.012588573,-0.019295831,0.014018573,0.026221831,-0.03362509,-0.033475375,0.032791969,0.034783375,-0.013555446,-0.022937689,0.023018076,0.033563704,-0.015983441,-0.026030006,0.023712867,0.032261822
2016-12-21,-0.015131572,-0.017674723,-0.017563674,-0.009570749,0.022057572,0.018982723,0.017680214,0.011000749,-0.03608617,-0.042919837,0.03739417,0.049845837,-0.034244495,-0.03856493,0.033368274,0.04549093,-0.011877982,-0.01929466,0.013307982,0.02622066,-0.033275438,-0.032981375,0.032457691,0.034289375,-0.012793211,-0.022596215,0.02182679,0.033087358,-0.015091518,-0.025758564,0.02248447,0.031933004
2016-12-22,-0.015651113,-0.017493081,-0.017027133,-0.010116226,0.022577113,0.018801081,0.017159969,0.011546226,-0.035722067,-0.044215796,0.037030067,0.051141796,-0.03320778,-0.039739211,0.032377624,0.046665211,-0.012545817,-0.01993052,0.013975817,0.02685652,-0.032267781,-0.032648041,0.031494344,0.033956041,-0.013509583,-0.0223658,0.022946397,0.032765936,-0.015929775,-0.0249763,0.023638955,0.03098539
2016-12-23,-0.014754846,-0.016889115,-0.0168874,-0.010522831,0.021680846,0.018197115,0.01702448,0.011952831,-0.034511409,-0.041980122,0.035819409,0.048906122,-0.032937785,-0.037713445,0.032119625,0.044639445,-0.013043628,-0.01883359,0.014473628,0.02575959,-0.032005353,-0.031539693,0.031243457,0.032847693,-0.014043573,-0.021599662,0.023780964,0.031697196,-0.016554619,-0.024772572,0.02449952,0.030738599
2016-12-26,-0.015566391,-0.017352783,-0.016630461,-0.009936575,0.022492391,0.018660783,0.016775344,0.011366575,-0.035440837,-0.044004463,0.036748837,0.050930463,-0.032441323,-0.03954772,0.031645222,0.04647372,-0.012325867,-0.01982683,0.013755867,0.02675283,-0.031522806,-0.032390578,0.030782129,0.033698578,-0.013273647,-0.02218783,0.022577657,0.032517674,-0.015653697,-0.024397961,0.023258728,0.030284805
2016-12-27,-0.015109576,-0.01673513,-0.016096092,-0.00963807,0.022035576,0.01804313,0.016257205,0.01106807,-0.034202744,-0.042864971,0.035510744,0.049790971,-0.031408805,-0.038515216,0.030658581,0.045441216,-0.011960404,-0.01926774,0.013390404,0.02619374,-0.030519227,-0.031257111,0.029822681,0.032565111,-0.012881623,-0.021404329,0.021964968,0.031424714,-0.015194973,-0.023618863,0.022626953,0.029341026
2016-12-28,-0.014716368,-0.016005037,-0.015553626,-0.009104319,0.021642368,0.017313037,0.015731215,0.010534319,-0.032739262,-0.041884141,0.034047262,0.048810141,-0.030360642,-0.037626476,0.02965699,0.044552476,-0.011306925,-0.018786497,0.012736925,0.025712497,-0.029500442,-0.029917304,0.028848695,0.031225304,-0.012180651,-0.020478197,0.020869428,0.030132787,-0.014374736,-0.02282796,0.021497284,0.028382947
2016-12-29,-0.014585454,-0.015860881,-0.015047696,-0.012203373,0.021511454,0.017168881,0.01524065,0.013633373,-0.032450299,-0.041557586,0.033758299,0.048483586,-0.029383075,-0.037330582,0.028722858,0.044256582,-0.015101139,-0.018626274,0.016531139,0.025552274,-0.028550274,-0.02965276,0.027940309,0.03096076,-0.01625062,-0.020295333,0.027230325,0.029877697,-0.019137176,-0.022090326,0.028056337,0.027489397
2016-12-30,-0.014118943,-0.015471771,-0.014807016,-0.012021775,0.021044943,0.016779771,0.01500728,0.013451775,-0.031670325,-0.040393906,0.032978325,0.047319906,-0.028918028,-0.03627616,0.028278474,0.04320216,-0.014878806,-0.018055316,0.016308806,0.024981316,-0.028098262,-0.028938699,0.027508174,0.030246699,-0.016012129,-0.019801743,0.02685759,0.029189154,-0.018858108,-0.02173942,0.027671991,0.027064318
2017-01-03,-0.0135473,-0.014822561,-0.014361229,-0.013329873,0.0204733,0.016130561,0.014575033,0.014759873,-0.030368974,-0.038967984,0.031676974,0.045893984,-0.02805667,-0.034984119,0.027455389,0.041910119,-0.016480328,-0.01735569,0.017910328,0.02428169,-0.027261046,-0.027747321,0.026707773,0.029055321,-0.017730045,-0.018978212,0.029542498,0.028040352,-0.020868314,-0.021089473,0.03044054,0.02627699
2017-01-04,-0.014059611,-0.01493161,-0.014263926,-0.012487996,0.020985611,0.01623961,0.014480684,0.013917996,-0.030587565,-0.040245908,0.031895565,0.047171908,-0.027868658,-0.036142058,0.027275731,0.043068058,-0.015449607,-0.017982701,0.016879607,0.024908701,-0.027078304,-0.02794744,0.026533067,0.02925544,-0.016624413,-0.019116542,0.027814521,0.028233319,-0.019574567,-0.020947607,0.028658732,0.026105136
2017-01-05,-0.014110768,-0.015353677,-0.014023008,-0.011723201,0.021036768,0.016661677,0.014247084,0.013153201,-0.031433603,-0.040373514,0.032741603,0.047299514,-0.027403153,-0.036257683,0.026830908,0.043183683,-0.014513257,-0.018045311,0.015943257,0.024971311,-0.026625845,-0.028721982,0.026100504,0.030029982,-0.015620012,-0.019651939,0.026244757,0.028980181,-0.018399276,-0.020596354,0.027040066,0.025679638
2017-01-06,-0.013472362,-0.014854298,-0.013630277,-0.011438108,0.020398362,0.016162298,0.013866281,0.012868108,-0.030432592,-0.038781057,0.031740592,0.045707057,-0.026644311,-0.034814742,0.026105783,0.041740742,-0.014164214,-0.017263974,0.015594214,0.024189974,-0.025888272,-0.027805563,0.025395365,0.029113563,-0.015245601,-0.019018471,0.025659596,0.028096512,-0.017961162,-0.020023762,0.026436676,0.024986015
2017-01-09,-0.013352734,-0.015208794,-0.014041565,-0.010768762,0.020278734,0.016516794,0.014265078,0.012198762,-0.031143184,-0.038482653,0.032451184,0.045408653,-0.02743901,-0.034544355,0.026865172,0.041470355,-0.013344725,-0.017117563,0.014774725,0.024043563,-0.026660698,-0.028456105,0.026133824,0.029764105,-0.014366553,-0.019468154,0.024285744,0.028723806,-0.016932552,-0.020623411,0.025020026,0.025712414
2017-01-10,-0.013181606,-0.014852817,-0.013658495,-0.011640452,0.020107606,0.016160817,0.013893642,0.013070452,-0.030429623,-0.038055787,0.031737623,0.044981787,-0.026698834,-0.034157568,0.026157884,0.041083568,-0.014411946,-0.016908122,0.015841946,0.023834122,-0.025941268,-0.027802845,0.02544603,0.029110845,-0.015511338,-0.019016593,0.026074912,0.028093892,-0.018272112,-0.020064903,0.026864931,0.025035852
2017-01-11,-0.012997987,-0.014555714,-0.013307373,-0.011295882,0.019923987,0.015863714,0.013553184,0.012725882,-0.029834076,-0.037597762,0.031142076,0.044523762,-0.02602039,-0.033742547,0.025509585,0.040668547,-0.013990085,-0.016683393,0.015420085,0.023609393,-0.025281839,-0.027257626,0.024815599,0.028565626,-0.015058817,-0.018639714,0.025367673,0.027568157,-0.017742598,-0.019552976,0.026135659,0.024415717
2017-01-12,-0.013658762,-0.015011154,-0.013218727,-0.010642369,0.020584762,0.016319154,0.013467231,0.012072369,-0.030747012,-0.039246017,0.032055012,0.046172017,-0.025849107,-0.035236048,0.025345912,0.042162048,-0.01318998,-0.017492107,0.01461998,0.024418107,-0.025115357,-0.028093412,0.024656437,0.029401412,-0.014200563,-0.019217445,0.02402632,0.028374075,-0.016738319,-0.019423732,0.02475252,0.024259154
2017-01-13,-0.01386468,-0.015406416,-0.013338843,-0.011017612,0.02079068,0.016714416,0.013583698,0.012447612,-0.03153932,-0.039759665,0.03284732,0.046685665,-0.026081197,-0.035701468,0.02556769,0.042627468,-0.013649395,-0.017744127,0.015079395,0.024670127,-0.025340941,-0.028818765,0.024872102,0.030126765,-0.014693367,-0.019718839,0.024796516,0.029073505,-0.01731497,-0.019598858,0.02554671,0.024471297
2017-01-16,-0.013462234,-0.016249986,-0.013109203,-0.010391787,0.020388234,0.017557986,0.013361033,0.011821787,-0.033230267,-0.038755792,0.034538267,0.045681792,-0.025637482,-0.034791849,0.02514369,0.041717849,-0.01288319,-0.017251578,0.01431319,0.024177578,-0.024909663,-0.030366816,0.024459789,0.031674816,-0.013871475,-0.020788919,0.023511993,0.030566234,-0.01635324,-0.019264048,0.024222171,0.024065717
2017-01-17,-0.013230047,-0.019499352,-0.013626774,-0.010047471,0.020156047,0.020807352,0.013862884,0.011477471,-0.039743663,-0.038176619,0.041051663,0.045102619,-0.026637543,-0.034267055,0.026099316,0.041193055,-0.012461638,-0.016967408,0.013891638,0.023893408,-0.025881694,-0.036329785,0.025389076,0.037637785,-0.013419286,-0.024910779,0.022805274,0.036316107,-0.015824115,-0.020018655,0.023493436,0.024979829
2017-01-18,-0.012615053,-0.019731857,-0.013724251,-0.010829189,0.019541053,0.021039857,0.0139574,0.012259189,-0.040209724,-0.03664256,0.041517724,0.04356856,-0.026825888,-0.03287703,0.026279293,0.03980303,-0.013418707,-0.016214725,0.014848707,0.023140725,-0.026064761,-0.036756461,0.025564092,0.038064461,-0.014445912,-0.025205716,0.024409773,0.036727535,-0.017025413,-0.020160773,0.025147919,0.025151987
2017-01-19,-0.011985483,-0.019197998,-0.013443885,-0.010217867,0.018911483,0.020505998,0.01368555,0.011647867,-0.039139595,-0.035072142,0.040447595,0.041998142,-0.026284161,-0.031454059,0.025761636,0.038380059,-0.012670257,-0.015444201,0.014100257,0.022370201,-0.025538217,-0.035776765,0.025060703,0.037084765,-0.013643067,-0.024528508,0.023155017,0.03578285,-0.01608597,-0.019752007,0.023854074,0.024656818
2017-01-20,-0.011963124,-0.018677151,-0.01360885,-0.01121127,0.018889124,0.019985151,0.013845504,0.01264127,-0.038095552,-0.035016369,0.039403552,0.041942369,-0.026602908,-0.031403523,0.026066221,0.038329523,-0.013886493,-0.015416837,0.015316493,0.022342837,-0.02584803,-0.034820951,0.025356893,0.036128951,-0.014947696,-0.023867808,0.025194004,0.034861193,-0.017612571,-0.019992521,0.025956581,0.024948171
2017-01-23,-0.0121142,-0.019078982,-0.013707479,-0.010560932,0.0190402,0.020386982,0.013941138,0.011990932,-0.038901027,-0.035393217,0.040209027,0.042319217,-0.026793483,-0.031744988,0.026248327,0.038670988,-0.013090276,-0.015601736,0.014520276,0.022527736,-0.026033263,-0.035558357,0.02553398,0.036866357,-0.014093611,-0.024377535,0.023859167,0.035572248,-0.016613171,-0.020136321,0.02458016,0.025122366
2017-01-24,-0.01189416,-0.018807738,-0.013605488,-0.011143938,0.01882016,0.020115738,0.013842244,0.012573938,-0.038357314,-0.034844344,0.039665314,0.041770344,-0.026596412,-0.031247649,0.026060013,0.038173649,-0.013804058,-0.015332433,0.015234058,0.022258433,-0.025841717,-0.035060592,0.025350856,0.036368592,-0.01485927,-0.024033458,0.025055805,0.035092271,-0.0175091,-0.01998762,0.025814076,0.024942233
2017-01-25,-0.011354326,-0.018421727,-0.013239642,-0.010473445,0.018280326,0.019729727,0.01348751,0.011903445,-0.037583551,-0.033497766,0.038891551,0.040423766,-0.025889519,-0.030027502,0.025384529,0.036953502,-0.012983164,-0.014671737,0.014413164,0.021597737,-0.025154636,-0.034352217,0.024693989,0.035660217,-0.013978715,-0.023543799,0.023679598,0.03440921,-0.016478726,-0.019454226,0.024394997,0.024296093
2017-01-26,-0.010890925,-0.017858966,-0.012916391,-0.009835215,0.017816925,0.019166966,0.013174076,0.011265215,-0.036455489,-0.032341844,0.037763489,0.039267844,-0.025264926,-0.02898011,0.024787688,0.03590611,-0.01220177,-0.014104586,0.01363177,0.021030586,-0.024547549,-0.033319484,0.024113598,0.034627484,-0.013140532,-0.02282993,0.022369612,0.033413384,-0.015497933,-0.018982932,0.023044202,0.023725181
2017-02-03,-0.010556165,-0.017628704,-0.012670562,-0.009631204,0.017482165,0.018936704,0.012935714,0.011061204,-0.035993925,-0.031506811,0.037301925,0.038432811,-0.024789932,-0.028223479,0.024333798,0.035149479,-0.011951997,-0.013694878,0.013381997,0.020620878,-0.024085868,-0.032896926,0.023672219,0.034204926,-0.012872605,-0.022537839,0.021950874,0.033005926,-0.015184421,-0.01862452,0.022612419,0.023291009
2017-02-06,-0.011024417,-0.01739216,-0.014034696,-0.00924126,0.017950417,0.01870016,0.014258417,0.01067126,-0.03551977,-0.032674832,0.03682777,0.039600832,-0.027425736,-0.029281834,0.026852489,0.036207834,-0.011474584,-0.014267966,0.012904584,0.021193966,-0.026647796,-0.03246284,0.02612149,0.03377084,-0.012360495,-0.022237781,0.021150504,0.032587353,-0.01458518,-0.020613395,0.021787116,0.025700281
2017-02-07,-0.010988155,-0.017221531,-0.014160882,-0.009759002,0.017914155,0.018529531,0.014380771,0.011189002,-0.035177742,-0.032584378,0.036485742,0.039510378,-0.027669557,-0.029199872,0.027085475,0.036125872,-0.012108462,-0.014223584,0.013538462,0.021149584,-0.026884782,-0.032149715,0.026348055,0.033457715,-0.013040442,-0.022021336,0.022213183,0.032285419,-0.015380813,-0.020797372,0.0228829,0.025923146
2017-02-08,-0.010615565,-0.016752346,-0.014063153,-0.009452271,0.017541565,0.018060346,0.01428601,0.010882271,-0.034237255,-0.03165498,0.035545255,0.03858098,-0.027480723,-0.028357736,0.026905032,0.035283736,-0.011732927,-0.013767577,0.013162927,0.020693577,-0.026701241,-0.031288706,0.026172585,0.032596706,-0.012637614,-0.021426169,0.02158361,0.031455179,-0.014909448,-0.020654886,0.022233714,0.025750542
2017-02-09,-0.010471921,-0.016644959,-0.013667,-0.008969984,0.017397921,0.017952959,0.013901889,0.010399984,-0.034021996,-0.03129667,0.035329996,0.03822267,-0.026715269,-0.028033068,0.026173588,0.034959068,-0.011142457,-0.013591773,0.012572457,0.020517773,-0.025957241,-0.031091638,0.025461301,0.032399638,-0.01200423,-0.021289947,0.020593703,0.031265154,-0.014168299,-0.020077304,0.021212969,0.025050874
2017-02-10,-0.010424189,-0.016269582,-0.013449481,-0.008454486,0.017350189,0.017577582,0.013690975,0.009884486,-0.033269547,-0.031177605,0.034577547,0.038103605,-0.026294973,-0.027925182,0.025771967,0.034851182,-0.010511326,-0.013533353,0.011941326,0.020459353,-0.025548726,-0.030402776,0.025070749,0.031710776,-0.011327229,-0.020813776,0.019535628,0.030600909,-0.013376112,-0.019760165,0.020121933,0.0246667
2017-02-13,-0.010258904,-0.015503768,-0.013104197,-0.007987793,0.017184904,0.016811768,0.013356179,0.009417793,-0.031734462,-0.030765314,0.033042462,0.037691314,-0.025627809,-0.027551601,0.025134447,0.034477601,-0.009939948,-0.013331064,0.011369948,0.020257064,-0.024900261,-0.028997416,0.0244508,0.030305416,-0.010714325,-0.019842331,0.018577728,0.029245773,-0.012658927,-0.01925675,0.019134193,0.024056876
2017-02-14,-0.010369556,-0.015530736,-0.012789871,-0.007539473,0.017295556,0.016838736,0.013051399,0.008969473,-0.03178852,-0.031041328,0.03309652,0.037967328,-0.025020462,-0.0278017,0.024554086,0.0347277,-0.009391062,-0.013466489,0.010821062,0.020392489,-0.024309937,-0.029046906,0.023886435,0.030354906,-0.010125548,-0.019876541,0.017657537,0.029293494,-0.011969975,-0.018798469,0.018185336,0.023501727
2017-02-15,-0.009798042,-0.014944609,-0.012614421,-0.007129062,0.016724042,0.016252609,0.012881277,0.008559062,-0.030613621,-0.029615727,0.031921621,0.036541727,-0.024681454,-0.02650995,0.02423014,0.03343595,-0.008888591,-0.012767021,0.010318591,0.019693021,-0.02398043,-0.027971294,0.023571417,0.029279294,-0.009586558,-0.019133031,0.016815158,0.02825632,-0.011339281,-0.018542667,0.017316714,0.023191854
2017-02-16,-0.009566043,-0.015366842,-0.012326338,-0.006737755,0.016492043,0.016674842,0.012601945,0.008167755,-0.031459993,-0.02903702,0.032767993,0.03596302,-0.024124816,-0.025985578,0.023698235,0.032911578,-0.008409508,-0.012483079,0.009839508,0.019409079,-0.023439394,-0.028746142,0.023054173,0.030054142,-0.009072657,-0.01966864,0.016011989,0.029003478,-0.010737943,-0.01812265,0.016488524,0.022683057
2017-02-17,-0.00955972,-0.015350803,-0.012668491,-0.006855445,0.01648572,0.016658803,0.012933706,0.008285445,-0.031427842,-0.029021249,0.032735842,0.035947249,-0.02478593,-0.025971287,0.024329974,0.032897287,-0.008553598,-0.012475341,0.009983598,0.019401341,-0.024081978,-0.028716707,0.0236685,0.030024707,-0.009227219,-0.019648293,0.016253551,0.028975095,-0.010918803,-0.0186215,0.016737612,0.023287352
2017-02-20,-0.010569604,-0.01540485,-0.012556533,-0.006509089,0.017495604,0.01671285,0.012825148,0.007939089,-0.031536179,-0.031540333,0.032844179,0.038466333,-0.024569601,-0.028253853,0.024123258,0.035179853,-0.00812955,-0.013711325,0.00955955,0.020637325,-0.023871713,-0.02881589,0.023467481,0.03012389,-0.008772352,-0.019716852,0.015542646,0.029070733,-0.010386544,-0.018458267,0.016004561,0.023089615
2017-02-21,-0.011421915,-0.015978896,-0.012329595,-0.006421286,0.018347915,0.017286896,0.012605102,0.007851286,-0.032686862,-0.033666363,0.033994862,0.040592363,-0.024131108,-0.030180269,0.023704248,0.037106269,-0.008022052,-0.014754458,0.009452052,0.021680458,-0.02344551,-0.029869332,0.023060019,0.031177332,-0.00865704,-0.020445037,0.015362428,0.030086529,-0.010251614,-0.018127397,0.015818729,0.022688808
2017-02-22,-0.011168448,-0.015836445,-0.012661489,-0.006068338,0.018094448,0.017144445,0.012926917,0.007498338,-0.032401318,-0.033034106,0.033709318,0.039960106,-0.024772401,-0.029607375,0.024317047,0.036533375,-0.007589932,-0.014444243,0.009019932,0.021370243,-0.024068829,-0.029607918,0.023655928,0.030915918,-0.008193516,-0.020264336,0.014637992,0.029834457,-0.009709224,-0.018611292,0.015071725,0.023274985
2017-02-23,-0.010704299,-0.015426911,-0.012684778,-0.006305656,0.017630299,0.016734911,0.012949498,0.007735656,-0.031580402,-0.031876319,0.032888402,0.038802319,-0.024817401,-0.028558294,0.024360047,0.035484294,-0.007880484,-0.013876177,0.009310484,0.020802177,-0.024112567,-0.028856376,0.023697744,0.030164376,-0.008505184,-0.019744838,0.015125094,0.029109772,-0.01007392,-0.018645247,0.015574001,0.023316118
2017-02-24,-0.010690648,-0.014957844,-0.012881236,-0.006118728,0.017616648,0.016265844,0.013139989,0.007548728,-0.03064015,-0.03184227,0.03194815,0.03876827,-0.025196999,-0.028527441,0.024722779,0.035453441,-0.007651625,-0.01385947,0.009081625,0.02078547,-0.024481526,-0.027995581,0.024050478,0.029303581,-0.008259693,-0.01914982,0.014741419,0.02827974,-0.00978666,-0.018931677,0.015178374,0.023663092
2017-02-27,-0.010065331,-0.014331615,-0.013001112,-0.005819371,0.016991331,0.015639615,0.013256225,0.007249371,-0.029384866,-0.030282459,0.030692866,0.037208459,-0.025428627,-0.027114081,0.024944115,0.034040081,-0.007285119,-0.013094152,0.008715119,0.020020152,-0.024706661,-0.026846377,0.024265714,0.028154377,-0.00786655,-0.01835544,0.014126981,0.027171604,-0.009326627,-0.019106454,0.014544795,0.023874812
2017-02-28,-0.010886697,-0.014863312,-0.012939467,-0.005541332,0.017812697,0.016171312,0.013196452,0.006971332,-0.03045066,-0.032331299,0.03175866,0.039257299,-0.025309515,-0.028970555,0.024830295,0.035896555,-0.006944712,-0.014099412,0.008374712,0.021025412,-0.024590888,-0.027822104,0.024155031,0.029130104,-0.007501403,-0.019029905,0.013556299,0.028112462,-0.008899354,-0.019016577,0.013956334,0.023765937
2017-03-01,-0.010659317,-0.014517904,-0.013181249,-0.006504863,0.017585317,0.015825904,0.01343089,0.007934863,-0.029758284,-0.031764117,0.031066284,0.038690117,-0.02577669,-0.028456626,0.025276713,0.035382626,-0.008124375,-0.013821125,0.009554375,0.020747125,-0.025044969,-0.027188239,0.024589145,0.028496239,-0.008766801,-0.01859175,0.015533971,0.027501249,-0.010380049,-0.019369089,0.015995616,0.024192961
2017-03-02,-0.01012407,-0.013973264,-0.013173534,-0.006089645,0.01705007,0.015281264,0.01342341,0.007519645,-0.028666547,-0.03042898,0.029974547,0.03735498,-0.025761783,-0.027246846,0.025262468,0.034172846,-0.007616019,-0.013166042,0.009046019,0.020092042,-0.02503048,-0.026188761,0.024575293,0.027496761,-0.008221499,-0.017900868,0.014681726,0.026537489,-0.009741968,-0.019357841,0.015116821,0.024179335
2017-03-03,-0.010508915,-0.013944863,-0.012889969,-0.008125225,0.017434915,0.015252863,0.013148457,0.009555225,-0.028609616,-0.031388947,0.029917616,0.038314947,-0.025213873,-0.028116681,0.024738904,0.035042681,-0.010108208,-0.013637048,0.011538208,0.020563048,-0.024497928,-0.026136641,0.024066158,0.027444641,-0.010894813,-0.017864841,0.018859812,0.026487232,-0.012870125,-0.01894441,0.019425063,0.023678516
2017-03-06,-0.010590221,-0.013485717,-0.013102689,-0.007861845,0.017516221,0.014793717,0.013354716,0.009291845,-0.027689252,-0.03159176,0.028997252,0.03851776,-0.025624894,-0.028300452,0.025131662,0.035226452,-0.009785748,-0.013736558,0.011215748,0.020662558,-0.024897428,-0.025294054,0.024448092,0.026602054,-0.010548918,-0.017282408,0.018319217,0.025674756,-0.012465378,-0.01925455,0.018867628,0.024054212
