"","","","","","","","","","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR","CoVaR"
"2014/7/24","-0.0107103390464251","-0.0155018281091151","-0.0133833469111122","-0.0122841721731248","0.0176363390464251","0.0168098281091151","0.0136268502740243","0.0137141721731248","-0.0317213916311819","-0.0318747325587528","0.0330293916311818","0.0388007325587526","-0.0255035347768419","-0.0273729712526564","0.0261246353662413","0.03643773922758","-0.0200208103136587","-0.0191247845903982","0.0151507404010485","0.019199988475435","-0.0239414683580012","-0.0273476317974667","0.0253305200701855","0.0307483558494905","-0.0139441897733277","-0.0173431327982779","0.0223165354559519","0.0252984649089079","-0.0160657635730157","-0.0169663230820342","0.017495763573016","0.0169994630177542"
"2014/7/25","-0.0117273368653419","-0.016600051687627","-0.0132865270785504","-0.0116168988952381","0.0186533368653419","0.017908051687627","0.0135329710171605","0.0130468988952381","-0.0339221713258397","-0.0344103663159077","0.0352301713258396","0.0413363663159075","-0.0253211432332029","-0.0295855843430095","0.0259425184626626","0.0388038180862","-0.0189564000625015","-0.0207455549386806","0.0144097252280943","0.0203291848421778","-0.0237701054137336","-0.0292510967309316","0.0251540098292616","0.0327940777370235","-0.0131917045011167","-0.0185665226147075","0.0212076858169819","0.0269737199475217","-0.0152043737117477","-0.0168442064962297","0.0166343737117479","0.0168817722287195"
"2014/7/28","-0.012311290532065","-0.0166454629516258","-0.0131358525954009","-0.0129815426433569","0.019237290532065","0.0179534629516258","0.0133868727629895","0.0144115426433569","-0.0340131730031599","-0.0358663110607396","0.0353211730031598","0.0427923110607393","-0.0250372989954939","-0.0308560526794385","0.0256591016296291","0.040162405488795","-0.0211332305198452","-0.0216761909441771","0.0159251788758647","0.0209775622000684","-0.0235034242764572","-0.0293298045189423","0.0248793182849974","0.0328786678136896","-0.0147306157033252","-0.0186171094706213","0.0234753994772931","0.0270429913147662","-0.0169660062060014","-0.016654164301741","0.0183960062060017","0.0166986176173136"
"2014/7/29","-0.0148715716296399","-0.0191723303763225","-0.0128395063554576","-0.012475603372349","0.0217975716296399","0.0204803303763224","0.0130995270400717","0.013905603372349","-0.0390768764495017","-0.0422497418391173","0.0403848764495016","0.049175741839117","-0.0244790347770515","-0.0364262823948882","0.0251016780297564","0.0461189836292954","-0.0203261744539566","-0.0257564629064482","0.0153633270996365","0.0238203019379972","-0.0229789164059557","-0.0337094259626397","0.0243390555637632","0.0375856037224966","-0.01416006708002","-0.0214319678795351","0.0226346486236479","0.0308975319274053","-0.0163128840551432","-0.0162803897342755","0.0177428840551435","0.0163383895330096"
"2014/7/30","-0.0142014447638404","-0.018780934739773","-0.0128316121604218","-0.0136749963414416","0.0211274447638404","0.020088934739773","0.0130918726045714","0.0151049963414416","-0.0382925411043592","-0.0405789454314048","0.0396005411043591","0.0475049454314045","-0.024464163501402","-0.0349683328812456","0.0250868291468559","0.0445599114461807","-0.0222394028324573","-0.0246884942899255","0.0166952677270912","0.0230762444699847","-0.0229649443460155","-0.0330310505536064","0.0243246638195224","0.0368565293918771","-0.0155126246823474","-0.0209959642776106","0.024627754753978","0.0303004881878151","-0.0178611926379844","-0.0162704329710801","0.0192911926379847","0.0163287936266961"
"2014/7/31","-0.0136455122850776","-0.0180242019515592","-0.0128241582990646","-0.0131945535107822","0.0205715122850776","0.0193322019515592","0.0130846451291","0.0146245535107822","-0.0367760901856498","-0.0391928646221546","0.0380840901856497","0.0461188646221544","-0.0244501217369923","-0.0337588283405444","0.0250728085261404","0.043266516258547","-0.0214730177680523","-0.0238025151260906","0.0161617300611094","0.0224589796897692","-0.0229517516395778","-0.0317194648669105","0.0243110748385341","0.0354469213137474","-0.0149708284405504","-0.0201529854844275","0.0238293729260564","0.0291461509097381","-0.0172409841012966","-0.016261031590434","0.0186709841012969","0.0163197329745418"
"2014/8/1","-0.013950136547551","-0.0183470960467524","-0.0125704289924067","-0.0216262849608612","0.020876136547551","0.0196550960467523","0.0128386219939288","0.0230562849608612","-0.0374231522066537","-0.0399523702462658","0.0387311522066536","0.0468783702462656","-0.0239721403288111","-0.0344215786613915","0.0245955468489297","0.0439752346194466","-0.034923011478115","-0.024287989099388","0.0255252714254083","0.0227972111038475","-0.0225026721495042","-0.0322791119182477","0.0238485061698778","0.0360483940291547","-0.024479307118907","-0.0205126803184975","0.0378409071567138","0.0296387008517489","-0.0281255919894408","-0.015941008762179","0.0295555919894412","0.0160113085380224"
"2014/8/4","-0.0145245781681796","-0.0186486662617263","-0.013021791104201","-0.0218485700960942","0.0214505781681795","0.0199566662617262","0.0132762755046873","0.0232785700960942","-0.0380274823436259","-0.0413845990452733","0.0393354823436258","0.048310599045273","-0.0248224271980611","-0.0356713522850951","0.0254445533801097","0.0453116919341026","-0.0352775927036231","-0.0252034659354402","0.0257721217989936","0.0234350270154002","-0.0233015450494189","-0.0328017999577433","0.0246713751316257","0.0366101455718015","-0.0247299784645722","-0.0208486209567758","0.0382102922349416","0.0300987228654954","-0.0284125421313777","-0.0165103012159605","0.0298425421313781","0.016559968473408"
"2014/8/5","-0.0158990594849832","-0.0193030123986217","-0.0131439895599552","-0.0203510097288268","0.0228250594849832","0.0206110123986216","0.0133947625947035","0.0217810097288268","-0.0393387560401061","-0.0448115299202855","0.040646756040106","0.0517375299202852","-0.0250526276062375","-0.0386617179451166","0.0256744071589815","0.0485094679025123","-0.0328887384523416","-0.0273939510290229","0.0241090626126967","0.0249611456365232","-0.0235178260179863","-0.0339359268789812","0.0248941526173432","0.0378290323635815","-0.0230411769525672","-0.0215775439338099","0.0357217027355398","0.0310968772343141","-0.0264793262215686","-0.0166644272644409","0.027909326221569","0.0167085086257301"
"2014/8/6","-0.0153783408874073","-0.0184377980635433","-0.0128340532497881","-0.0226848945030526","0.0223043408874073","0.0197457980635432","0.0130942395540856","0.0241148945030526","-0.0376049140634592","-0.0435132462569064","0.0389129140634591","0.0504392462569061","-0.0244687620846251","-0.0375288258543411","0.0250914208056616","0.0472979989670854","-0.036611667214862","-0.0265640915671323","0.0267008703276785","0.0243829796488082","-0.0229692648684742","-0.0324363186216313","0.0243291141192261","0.0362173496995874","-0.0256731029982263","-0.02061371978427","0.0396000646826779","0.029777059755723","-0.0294921618145853","-0.01627351185989","0.0309221618145858","0.0163317609292211"
"2014/8/7","-0.014816013057854","-0.0177696987915463","-0.0126096287354337","-0.0215828449640347","0.021742013057854","0.0190776987915463","0.01287663117704","0.0230128449640347","-0.0362660798400866","-0.042111220214489","0.0375740798400865","0.0490372202144887","-0.024045985753367","-0.0363054073832329","0.0246692810791208","0.0459897247855961","-0.034853717562916","-0.0256679202526995","0.0254770307752455","0.0237586139616465","-0.0225720523911542","-0.0312783544682457","0.0239199704133368","0.0349728441813022","-0.0244303197565772","-0.0198694762060793","0.0377687202036403","0.0287579260441489","-0.0280695148557086","-0.0159904504793997","0.0294995148557091","0.0160589583693095"
"2014/8/8","-0.016437487805576","-0.0189358213553814","-0.0129507567430593","-0.0223962820331101","0.023363487805576","0.0202438213553814","0.0132073985725616","0.0238262820331101","-0.0386029253697081","-0.046153968419276","0.039910925369708","0.0530799684192757","-0.0246886109494969","-0.0398331398775936","0.0253109386282917","0.0497621390907295","-0.0361512830187624","-0.028252034144306","0.0263803626340264","0.0255589751422073","-0.0231758202165275","-0.0332995033962171","0.0245418738521126","0.0371450452695505","-0.0253476341982528","-0.0211685035600883","0.0391204593340095","0.0305367557277666","-0.0291195890416558","-0.0164207072409669","0.0305495890416563","0.0164736215980816"
"2014/8/11","-0.0157679049598762","-0.0181409608023968","-0.0130541782322545","-0.0208206689622841","0.0226939049598762","0.0194489608023968","0.0133076789830156","0.0222506689622841","-0.0370100685058414","-0.0444845283917875","0.0383180685058413","0.0514105283917872","-0.024883438853663","-0.0383763739515376","0.0255054731660755","0.048204332588261","-0.033637921911667","-0.027184932522412","0.0246306249615024","0.024815521712383","-0.02335886753669","-0.031921833840396","0.0247304194371599","0.0356644144921813","-0.0235708125124592","-0.0202830515218789","0.0365021647871709","0.0293242574965894","-0.027085614102948","-0.016551150341571","0.0285156141029484","0.0165993371291299"
"2014/8/12","-0.0165551975591349","-0.0187730140169045","-0.0127696439850953","-0.0194329777958921","0.0234811975591349","0.0200810140169045","0.0130317865034605","0.0208629777958921","-0.0382766684110415","-0.0464474487189566","0.0395846684110414","0.0533734487189563","-0.02434742635308","-0.0400892329947489","0.0249702677780509","0.050035994701989","-0.0314243270444695","-0.0284396259706828","0.0230895768725879","0.0256896710233355","-0.0228552658979759","-0.0330173221848818","0.024211690916481","0.0368417750226811","-0.022005910695329","-0.0209871408177199","0.0341961517939201","0.0302884057383444","-0.0252942294620298","-0.0161922739637861","0.0267242294620302","0.0162534672885252"
"2014/8/13","-0.0159698755365122","-0.0185717685560288","-0.0131156458000908","-0.0188996169619197","0.0228958755365122","0.0198797685560288","0.0133672796808997","0.0203296169619197","-0.0378733835675879","-0.0449880923154699","0.0391813835675877","0.0519140923154696","-0.0249992329454804","-0.0388157876193141","0.0256210928984038","0.0486742237744099","-0.0305735290909774","-0.027506809242055","0.022497273113797","0.0250397743480172","-0.0234676599516602","-0.0326685191858468","0.0248424796930055","0.0364669039562285","-0.0214044387262888","-0.0207629591007587","0.0333098328181864","0.0299814213692899","-0.0246057085366357","-0.0166286779443696","0.0260357085366361","0.0166740549464127"
"2014/8/14","-0.0150941817474633","-0.0177721073648404","-0.0127981668921217","-0.0176415243847679","0.0220201817474633","0.0190801073648404","0.0130594431234358","0.0190715243847679","-0.0362709064885965","-0.0428047653789302","0.0375789064885964","0.04973076537893","-0.0244011584955963","-0.0369106001107961","0.0250239190122171","0.0466368933865236","-0.0285666652161549","-0.0261112324757479","0.0211001458504319","0.0240674711369578","-0.0229057490396814","-0.0312825290597358","0.0242636904403169","0.0349773307641819","-0.0199856854706767","-0.0198721592881928","0.0312191818867062","0.0287616001362243","-0.0229816240327164","-0.0162282492379745","0.0244116240327168","0.0162881387328427"
"2014/8/15","-0.0156085236819621","-0.0183474443736647","-0.0128667183070835","-0.0164974755724362","0.0225345236819621","0.0196554443736646","0.0131259125204931","0.0179274755724362","-0.0374238502346425","-0.044087150402356","0.0387318502346424","0.0510131504023557","-0.024530297310059","-0.0380296189287535","0.0251528633730826","0.0478335268056744","-0.0267417198391623","-0.0269309295692989","0.0198296655889971","0.0246385569671301","-0.0230270792670815","-0.0322797156460094","0.0243886651118322","0.0360490428769872","-0.018695539573187","-0.0205130683447662","0.0293180445947474","0.0296392321974843","-0.0215047597847439","-0.01631471153114","0.0229347597847443","0.0163714674259712"
"2014/8/18","-0.0157772841155647","-0.0185621061985988","-0.0126305136111233","-0.0156419165710467","0.0227032841155647","0.0198701061985988","0.012896881745106","0.0170719165710467","-0.0378540207343264","-0.0445079130080915","0.0391620207343263","0.0514339130080912","-0.0240853291876091","-0.0383967795436312","0.0247085652711254","0.0482261535023018","-0.0253769629970586","-0.0271998799069089","0.0188795568068876","0.0248259356074077","-0.0226090168610787","-0.0326517721783134","0.0239580451996909","0.03644890534787","-0.017730724152896","-0.0207521955095248","0.027896308821343","0.0299666821911424","-0.0204003099679498","-0.0160167920836628","0.0218303099679502","0.0160843452909118"
"2014/8/19","-0.0154675767950604","-0.0183348435237991","-0.0124819202487436","-0.0146234788909602","0.0223935767950603","0.0196428435237991","0.012752801404684","0.0160534788909602","-0.0373985988240352","-0.0437357340298266","0.0387065988240351","0.0506617340298263","-0.0238054054155697","-0.0377229703586164","0.0244290630004344","0.0475056092397923","-0.0237523879649486","-0.0267063051593701","0.0177485692510208","0.0244820603556008","-0.022346019132181","-0.0322578755796329","0.0236871477038025","0.0360255705760132","-0.0165822301545196","-0.020499031356574","0.0262039073850769","0.0296200105766403","-0.0190855984081848","-0.0158293747580293","0.0205155984081851","0.0159037204168436"
"2014/8/20","-0.0147687310666689","-0.0175114961025739","-0.0122028072960756","-0.0137056382229074","0.0216947310666689","0.0188194961025738","0.0124821655660939","0.0151356382229073","-0.0357486558418088","-0.0419933342065505","0.0370566558418087","0.0489193342065502","-0.0232796056807455","-0.036202539165929","0.023904055000073","0.0458797216787502","-0.0222882816559135","-0.0255925678302114","0.0167292959129132","0.023706115665519","-0.0218520127278437","-0.0308308319657227","0.0231783026333573","0.0344918757313563","-0.0155471795870318","-0.0195818457577405","0.0246786742802451","0.0283640578335694","-0.0179007485544275","-0.0154773361319362","0.0193307485544278","0.0155644405114761"
"2014/8/21","-0.0144412808005462","-0.0170737416207571","-0.0121231353628895","-0.0128765278283438","0.0213672808005462","0.018381741620757","0.0124049133990274","0.0143065278283438","-0.0348714199185615","-0.0411769175602941","0.0361794199185614","0.0481029175602938","-0.023129517764933","-0.0354901278590548","0.0237541930824259","0.0451178978699758","-0.0209657146768949","-0.0250707164830432","0.0158085586336212","0.0233425400079148","-0.021711000120354","-0.0300721064002651","0.0230330543743028","0.0336764462119576","-0.0146121903080934","-0.0190941997213325","0.0233008898070083","0.0276962972648763","-0.016830441513194","-0.0153768477897475","0.0182604415131943","0.0154675941068451"
"2014/8/22","-0.0144772754128686","-0.0164712367636113","-0.0122945440371998","-0.0121062272270431","0.0214032754128686","0.0177792367636113","0.0125711161132697","0.0135362272270431","-0.0336640332975825","-0.0412666612670972","0.0349720332975824","0.048192661267097","-0.0234524215737223","-0.0355684388926925","0.0240766106717353","0.045201640518835","-0.0197369589576584","-0.0251280804215541","0.0149531303522621","0.02338250566438","-0.0220143790286376","-0.0290278319098438","0.0233455459950627","0.0325541270433252","-0.0137435209384915","-0.0184230264547922","0.0220208332365492","0.0267772227544835","-0.0158360526322388","-0.0155930415336344","0.0172660526322391","0.0156759524730308"
"2014/8/25","-0.0141011436534723","-0.0162026255382308","-0.0122843326489658","-0.0122965212318063","0.0210271436534722","0.0175106255382308","0.0125612148614952","0.0137265212318063","-0.0331257511643801","-0.040328869298891","0.03443375116438","0.0472548692988908","-0.0234331851134495","-0.0347501145668603","0.0240574031771838","0.0443265576155983","-0.020040509086393","-0.0245286462916696","0.01516445418243","0.0229648778108815","-0.0219963057320151","-0.0285622691061935","0.0233269298236684","0.0320537700361095","-0.0139581158289505","-0.0181238011930705","0.0223370566572564","0.0263674771274986","-0.0160817050984701","-0.0155801621489622","0.0175117050984703","0.0156635398680241"
"2014/8/26","-0.0142907969505988","-0.0174598925435606","-0.0121002514057848","-0.0115566650101912","0.0212167969505988","0.0187678925435606","0.0123827244648984","0.0129866650101912","-0.0356452451455985","-0.0408017231176553","0.0369532451455984","0.047727723117655","-0.0230864084127428","-0.0351627303660738","0.0237111486430866","0.0447677922460487","-0.0188603171429006","-0.0248308931939924","0.0143428347587395","0.0231754542841763","-0.0216704974447946","-0.030741391557644","0.0229913351038291","0.0343957509237911","-0.0131237786409213","-0.0195243608613828","0.0211075914120334","0.0282853405997211","-0.015126617176901","-0.0153479847909445","0.0165566171769013","0.0154397771720639"
"2014/8/27","-0.0153029671102338","-0.0185748886406935","-0.012007156829629","-0.0108959134489853","0.0222289671102338","0.0198828886406935","0.0122924573223481","0.0123259134489853","-0.0378796360457809","-0.0433253202945785","0.0391876360457808","0.0502513202945782","-0.0229110345972736","-0.0373648402459737","0.0235360389005797","0.0471226393966446","-0.0178063100988255","-0.0264439697922293","0.0136090620322827","0.0242992903883704","-0.0215057278904245","-0.0326739269842814","0.0228216163010676","0.0364727159107471","-0.0123786479203077","-0.020766434786293","0.0200095793165806","0.0299861808168722","-0.0142736462660286","-0.0152305667837424","0.0157036462660289","0.0153266146739195"
"2014/8/28","-0.0144381474939414","-0.0179527140434524","-0.012235845716148","-0.0104920867563038","0.0213641474939414","0.0192607140434523","0.0125142005556438","0.0119220867563038","-0.0366328323466693","-0.0411691054314469","0.0379408323466692","0.0480951054314466","-0.023341844256014","-0.0354833109366573","0.0239661998582441","0.045110608129155","-0.0171621403326655","-0.0250657229910782","0.0131606075288016","0.023339061024609","-0.0219104879471014","-0.0315955604735697","0.0232385342959455","0.0353137568277816","-0.0119232518347176","-0.0200733499889902","0.0193385153054389","0.0290371016409014","-0.0137523422811202","-0.0155190067169068","0.0151823422811204","0.0156046008549087"
"2014/8/29","-0.0147604150342287","-0.0187293080690215","-0.0126985192132364","-0.0107620633740542","0.0216864150342287","0.0200373080690214","0.012962821906538","0.0121920633740542","-0.0381890840934956","-0.0419726002264094","0.0394970840934955","0.0488986002264091","-0.0242134397866187","-0.0361844465388901","0.0248364829647956","0.0458603741558958","-0.0175927972899115","-0.0255793147252944","0.0134604198796415","0.0236968821809996","-0.0227293810457342","-0.0329415700877615","0.0240820248110531","0.0367603615327969","-0.0122277049507511","-0.0209384536354341","0.0197871522957752","0.0302217356987995","-0.0141008578429095","-0.0161025659558736","0.0155308578429097","0.0161670105131053"
